item_id,order_id,product_id,quantity,discount,unit_price
ITEM-00067619,ORD-0017944,PROD-00286,2,0.3,230.48
ITEM-00067620,ORD-0004686,PROD-00133,2,0.25,105.73
ITEM-00067621,ORD-0001310,PROD-00116,5,0.25,235.48
ITEM-00067622,ORD-0005907,PROD-00111,4,0.3,50.52
ITEM-00067623,ORD-0013428,PROD-00179,3,0.3,96.81
ITEM-00067624,ORD-0004708,PROD-00061,4,0.0,205.64
ITEM-00067625,ORD-0024775,PROD-00155,3,0.1,86.27
ITEM-00067626,ORD-0024464,PROD-00064,1,0.15,25.84
ITEM-00067627,ORD-0017128,PROD-00159,2,0.1,248.02
ITEM-00067628,ORD-0013398,PROD-00205,4,0.1,111.96
ITEM-00067629,ORD-0006410,PROD-00052,1,0.3,54.41
ITEM-00067630,ORD-0004506,PROD-00052,2,0.25,131.57
ITEM-00067631,ORD-0019179,PROD-00085,5,0.2,86.02
ITEM-00067632,ORD-0024654,PROD-00034,3,0.2,143.19
ITEM-00067633,ORD-0014761,PROD-00296,3,0.3,211.46
ITEM-00067634,ORD-0005120,PROD-00054,5,0.1,154.32
ITEM-00067635,ORD-0010785,PROD-00058,4,0.25,42.83
ITEM-00067636,ORD-0010722,PROD-00038,5,0.05,83.57
ITEM-00067637,ORD-0008880,PROD-00158,1,0.0,149.53
ITEM-00067638,ORD-0022451,PROD-00247,5,0.15,78.45
ITEM-00067639,ORD-0021145,PROD-00185,4,0.05,115.54
ITEM-00067640,ORD-0015746,PROD-00071,5,0.0,46.54
ITEM-00067641,ORD-0003656,PROD-00080,1,0.0,204.72
ITEM-00067642,ORD-0018610,PROD-00070,5,0.3,49.29
ITEM-00067643,ORD-0006317,PROD-00158,5,0.05,115.22
ITEM-00067644,ORD-0006319,PROD-00179,2,0.3,185.99
ITEM-00067645,ORD-0015305,PROD-00156,1,0.1,43.93
ITEM-00067646,ORD-0003263,PROD-00155,3,0.15,179.25
ITEM-00067647,ORD-0023902,PROD-00253,1,0.0,62.92
ITEM-00067648,ORD-0024741,PROD-00214,5,0.1,123.32
ITEM-00067649,ORD-0005375,PROD-00042,2,0.2,91.54
ITEM-00067650,ORD-0012064,PROD-00257,1,0.3,109.1
ITEM-00067651,ORD-0003838,PROD-00219,5,0.1,79.47
ITEM-00067652,ORD-0008017,PROD-00156,1,0.05,33.71
ITEM-00067653,ORD-0007361,PROD-00046,2,0.2,83.87
ITEM-00067654,ORD-0023632,PROD-00075,4,0.25,79.17
ITEM-00067655,ORD-0016516,PROD-00024,5,0.15,227.88
ITEM-00067656,ORD-0002027,PROD-00002,1,0.1,247.52
ITEM-00067657,ORD-0010587,PROD-00008,1,0.25,157.44
ITEM-00067658,ORD-0020594,PROD-00165,3,0.2,194.58
ITEM-00067659,ORD-0005885,PROD-00213,5,0.15,168.79
ITEM-00067660,ORD-0017041,,4,0.1,236.67
ITEM-00067661,ORD-0023653,PROD-00110,5,0.25,39.29
ITEM-00067662,ORD-0006175,PROD-00118,3,0.2,112.66
ITEM-00067663,ORD-0004014,PROD-00263,5,0.2,249.33
ITEM-00067664,ORD-0000462,PROD-00282,1,0.2,187.32
ITEM-00067665,ORD-0012277,PROD-00264,4,0.15,25.07
ITEM-00067666,ORD-0008589,PROD-00026,1,0.15,229.52
ITEM-00067667,ORD-0004941,PROD-00141,5,0.3,230.95
ITEM-00067668,ORD-0007049,PROD-00182,5,0.3,42.27
ITEM-00067669,ORD-0011468,PROD-00200,4,0.3,43.54
ITEM-00067670,ORD-0012620,PROD-00279,4,0.2,6.49
ITEM-00067671,ORD-0017994,PROD-00158,3,0.2,88.61
ITEM-00067672,ORD-0008356,PROD-00026,4,0.2,103.24
ITEM-00067673,ORD-0018561,PROD-00016,1,0.05,179.3
ITEM-00067674,ORD-0003632,PROD-00221,2,0.1,50.08
ITEM-00067675,ORD-0016649,PROD-00076,4,0.3,229.94
ITEM-00067676,ORD-0021426,PROD-00253,5,0.3,68.4
ITEM-00067677,ORD-0024076,PROD-00228,3,0.0,239.39
ITEM-00067678,ORD-0003216,PROD-00232,4,0.0,43.86
ITEM-00067679,ORD-0020578,PROD-00010,4,0.2,129.06
ITEM-00067680,ORD-0014226,PROD-00073,1,0.15,7.29
ITEM-00067681,ORD-0014049,PROD-00217,2,0.25,94.77
ITEM-00067682,ORD-0022025,PROD-00062,4,0.0,121.49
ITEM-00067683,ORD-0006215,PROD-00246,4,0.0,86.71
ITEM-00067684,ORD-0011097,PROD-00296,1,0.05,144.48
ITEM-00067685,ORD-0010577,PROD-00174,3,0.15,89.97
ITEM-00067686,ORD-0001026,PROD-00202,4,0.15,70.21
ITEM-00067687,ORD-0005433,PROD-00041,3,0.2,29.44
ITEM-00067688,ORD-0018854,PROD-00242,2,0.3,58.68
ITEM-00067689,,PROD-00049,4,0.05,77.71
ITEM-00067690,ORD-0011137,PROD-00263,1,0.0,115.48
ITEM-00067691,ORD-0014787,PROD-00033,3,0.0,208.78
ITEM-00067692,ORD-0000679,PROD-00254,2,0.0,48.87
ITEM-00067693,ORD-0021857,PROD-00201,2,0.1,41.03
ITEM-00067694,ORD-0018465,PROD-00237,3,0.15,247.87
ITEM-00067695,ORD-0011075,PROD-00064,2,0.05,133.73
ITEM-00067696,ORD-0022734,PROD-00037,5,0.0,108.47
ITEM-00067697,ORD-0021977,PROD-00158,1,0.05,176.03
ITEM-00067698,ORD-0022560,PROD-00170,1,0.2,188.79
ITEM-00067699,ORD-0009443,PROD-00204,4,0.2,152.23
ITEM-00067700,ORD-0009211,PROD-00105,2,0.0,169.27
ITEM-00067701,ORD-0021157,PROD-00053,2,0.1,58.24
ITEM-00067702,ORD-0016345,PROD-00217,1,0.05,209.15
ITEM-00067703,ORD-0005974,PROD-00011,2,0.2,97.87
ITEM-00067704,ORD-0014151,PROD-00256,3,0.15,16.83
ITEM-00067705,ORD-0002285,PROD-00249,2,0.05,74.95
ITEM-00067706,ORD-0016382,PROD-00181,2,0.0,70.98
ITEM-00067707,ORD-0005794,PROD-00119,3,0.25,233.3
ITEM-00067708,ORD-0000697,PROD-00183,3,0.2,191.25
ITEM-00067709,ORD-0021670,PROD-00111,3,0.2,79.69
ITEM-00067710,ORD-0024910,PROD-00198,1,0.25,61.26
ITEM-00067711,ORD-0023417,PROD-00015,2,0.3,169.65
ITEM-00067712,ORD-0000202,PROD-00005,4,0.1,132.54
ITEM-00067713,ORD-0008924,PROD-00021,5,0.2,158.35
ITEM-00067714,ORD-0018518,PROD-00032,2,0.0,205.72
ITEM-00067715,ORD-0001563,PROD-00103,3,0.2,29.78
ITEM-00067716,ORD-0016524,PROD-00267,4,0.15,193.47
ITEM-00067717,ORD-0023499,PROD-00175,2,0.05,159.49
ITEM-00067718,ORD-0024815,PROD-00284,5,0.3,143.82
ITEM-00067719,ORD-0024677,PROD-00023,5,0.1,210.65
ITEM-00067720,ORD-0023516,PROD-00018,2,0.15,188.12
ITEM-00067721,ORD-0024232,PROD-00028,1,0.05,149.4
ITEM-00067722,ORD-0019965,PROD-00020,1,0.3,57.41
ITEM-00067723,ORD-0007068,PROD-00201,2,0.3,89.83
ITEM-00067724,ORD-0007724,PROD-00156,2,0.25,15.01
ITEM-00067725,ORD-0023864,PROD-00095,5,0.15,48.71
ITEM-00067726,ORD-0011517,PROD-00054,2,0.15,28.57
ITEM-00067727,ORD-0019580,PROD-00112,2,0.2,132.57
ITEM-00067728,ORD-0008324,PROD-00217,3,0.2,142.56
ITEM-00067729,ORD-0003373,PROD-00236,4,0.05,227.21
ITEM-00067730,ORD-0010910,PROD-00008,4,0.2,112.32
ITEM-00067731,ORD-0022998,PROD-00186,4,0.0,147.78
ITEM-00067732,ORD-0008615,PROD-00060,3,0.05,140.67
ITEM-00067733,ORD-0014549,PROD-00270,3,0.0,171.15
ITEM-00067734,ORD-0003233,PROD-00250,2,0.25,31.15
ITEM-00067735,ORD-0011711,PROD-00072,5,0.3,156.46
ITEM-00067736,ORD-0002321,PROD-00132,4,0.3,233.52
ITEM-00067737,ORD-0002874,PROD-00143,3,0.0,24.63
ITEM-00067738,ORD-0004048,PROD-00085,5,0.1,188.22
ITEM-00067739,ORD-0022878,PROD-00172,1,0.2,133.47
ITEM-00067740,ORD-0024440,PROD-00166,5,0.1,177.44
ITEM-00067741,ORD-0015744,PROD-00138,4,0.3,48.59
ITEM-00067742,ORD-0016260,PROD-00282,3,0.05,210.86
ITEM-00067743,ORD-0019763,PROD-00018,5,0.0,221.08
ITEM-00067744,ORD-0010743,PROD-00226,1,0.25,126.56
ITEM-00067745,ORD-0022505,PROD-00257,3,0.3,68.31
ITEM-00067746,ORD-0004261,PROD-00252,1,0.05,159.12
ITEM-00067747,ORD-0002614,PROD-00191,3,0.1,14.69
ITEM-00067748,ORD-0022177,PROD-00234,2,0.15,187.36
ITEM-00067749,ORD-0015607,PROD-00227,5,0.25,169.14
ITEM-00067750,ORD-0007864,PROD-00127,4,0.05,56.23
ITEM-00067751,ORD-0009170,PROD-00288,4,0.05,156.91
ITEM-00067752,ORD-0003751,PROD-00054,4,0.15,241.73
ITEM-00067753,ORD-0020294,PROD-00242,4,0.15,176.6
ITEM-00067754,ORD-0020778,PROD-00247,2,0.2,193.15
ITEM-00067755,ORD-0013448,PROD-00290,5,0.0,228.32
ITEM-00067756,ORD-0013933,PROD-00025,2,0.3,230.75
ITEM-00067757,ORD-0016576,PROD-00161,4,0.15,77.29
ITEM-00067758,ORD-0021637,PROD-00277,2,0.0,125.17
ITEM-00067759,ORD-0007326,PROD-00189,3,0.1,231.45
ITEM-00067760,ORD-0013089,PROD-00228,1,0.3,176.56
ITEM-00067761,ORD-0000095,PROD-00116,4,0.25,25.33
ITEM-00067762,ORD-0010475,PROD-00215,4,0.05,128.71
ITEM-00067763,ORD-0021726,PROD-00174,4,0.15,92.96
ITEM-00067764,ORD-0003646,PROD-00207,4,0.2,58.97
ITEM-00067765,ORD-0014391,PROD-00156,2,0.3,11.27
ITEM-00067766,ORD-0015740,PROD-00233,5,0.05,205.83
ITEM-00067767,ORD-0005544,PROD-00220,5,0.0,223.46
ITEM-00067768,ORD-0010570,PROD-00180,5,0.15,138.34
ITEM-00067769,ORD-0011249,PROD-00042,1,0.0,23.72
ITEM-00067770,ORD-0022699,PROD-00048,3,0.25,177.36
ITEM-00067771,ORD-0015565,PROD-00139,3,0.3,30.09
ITEM-00067772,ORD-0018872,PROD-00217,5,0.0,244.32
ITEM-00067773,ORD-0006088,PROD-00132,4,0.2,13.83
ITEM-00067774,ORD-0011125,PROD-00044,4,0.25,225.1
ITEM-00067775,ORD-0018863,PROD-00156,5,0.1,152.25
ITEM-00067776,ORD-0009137,PROD-00270,3,0.1,31.15
ITEM-00067777,ORD-0004179,PROD-00273,5,0.25,135.71
ITEM-00067778,ORD-0016457,PROD-00013,5,0.3,204.04
ITEM-00067779,ORD-0021842,PROD-00064,5,0.0,62.68
ITEM-00067780,ORD-0024881,PROD-00112,5,0.1,164.98
ITEM-00067781,ORD-0015931,PROD-00273,5,0.15,15.66
ITEM-00067782,ORD-0001648,PROD-00089,1,0.1,81.08
ITEM-00067783,ORD-0012181,PROD-00022,3,0.05,113.22
ITEM-00067784,ORD-0016201,PROD-00010,3,0.05,21.6
ITEM-00067785,ORD-0009901,PROD-00220,4,0.1,239.64
ITEM-00067786,ORD-0021214,PROD-00096,5,0.3,217.22
ITEM-00067787,ORD-0021059,PROD-00126,3,0.2,144.69
ITEM-00067788,ORD-0001505,PROD-00092,4,0.1,5.36
ITEM-00067789,ORD-0000825,PROD-00127,5,0.25,72.76
ITEM-00067790,ORD-0020943,PROD-00158,5,0.2,246.98
ITEM-00067791,ORD-0022486,PROD-00093,5,0.3,123.82
ITEM-00067792,ORD-0014082,PROD-00013,4,0.1,33.5
ITEM-00067793,ORD-0024854,PROD-00190,3,0.0,212.32
ITEM-00067794,ORD-0003621,PROD-00010,5,0.2,31.33
ITEM-00067795,ORD-0003351,PROD-00062,2,0.15,31.91
ITEM-00067796,ORD-0006467,PROD-00035,3,0.3,169.0
ITEM-00067797,ORD-0022831,PROD-00085,2,0.3,90.74
ITEM-00067798,ORD-0011675,PROD-00272,3,0.3,191.03
ITEM-00067799,ORD-0005640,PROD-00237,2,0.0,203.16
ITEM-00067800,ORD-0004807,PROD-00139,3,0.15,68.42
ITEM-00067801,ORD-0016771,PROD-00014,5,0.0,126.09
ITEM-00067802,ORD-0003955,PROD-00214,2,0.15,65.25
ITEM-00067803,ORD-0004262,PROD-00184,3,0.3,12.27
ITEM-00067804,ORD-0024369,PROD-00007,1,0.1,101.23
ITEM-00067805,ORD-0022944,PROD-00216,4,0.05,140.09
ITEM-00067806,ORD-0017992,PROD-00082,1,0.05,227.56
ITEM-00067807,ORD-0009563,PROD-00259,3,0.2,232.52
ITEM-00067808,ORD-0020657,PROD-00150,3,0.25,192.39
ITEM-00067809,ORD-0001561,PROD-00276,2,0.25,244.26
ITEM-00067810,ORD-0023190,PROD-00134,3,0.2,171.1
ITEM-00067811,ORD-0009127,PROD-00204,2,0.3,221.82
ITEM-00067812,ORD-0012895,PROD-00258,1,0.15,75.52
ITEM-00067813,ORD-0003417,PROD-00243,5,0.2,190.5
ITEM-00067814,ORD-0021945,PROD-00115,1,0.05,45.57
ITEM-00067815,ORD-0003614,PROD-00134,5,0.15,81.94
ITEM-00067816,ORD-0024260,PROD-00088,1,0.15,178.72
ITEM-00067817,ORD-0018619,PROD-00160,3,0.05,181.76
ITEM-00067818,ORD-0004759,PROD-00253,2,0.3,162.23
ITEM-00067819,ORD-0011103,PROD-00211,2,0.25,73.48
ITEM-00067820,ORD-0017471,PROD-00091,1,0.0,182.81
ITEM-00067821,ORD-0008235,PROD-00085,2,0.15,173.48
ITEM-00067822,ORD-0020388,PROD-00215,3,0.25,162.51
ITEM-00067823,ORD-0021103,PROD-00184,2,0.1,198.16
ITEM-00067824,ORD-0009990,PROD-00176,4,0.15,203.23
ITEM-00067825,ORD-0009462,PROD-00198,1,0.25,72.5
ITEM-00067826,ORD-0013537,PROD-00106,5,0.25,45.46
ITEM-00067827,ORD-0011944,PROD-00188,1,0.0,134.24
ITEM-00067828,ORD-0015644,PROD-00183,4,0.2,71.21
ITEM-00067829,ORD-0022018,PROD-00284,4,0.1,181.34
ITEM-00067830,ORD-0004393,PROD-00106,3,0.3,108.99
ITEM-00067831,ORD-0006189,PROD-00214,4,0.25,75.06
ITEM-00067832,ORD-0008113,PROD-00011,1,0.05,195.19
ITEM-00067833,ORD-0018319,PROD-00202,4,0.1,205.39
ITEM-00067834,ORD-0024512,PROD-00184,1,0.0,49.83
ITEM-00067835,ORD-0017481,PROD-00076,3,0.2,134.15
ITEM-00067836,ORD-0013461,PROD-00208,2,0.1,136.82
ITEM-00067837,ORD-0023369,PROD-00140,3,0.3,130.83
ITEM-00067838,ORD-0021451,PROD-00186,4,0.2,27.11
ITEM-00067839,ORD-0015485,PROD-00030,1,0.25,95.36
ITEM-00067840,ORD-0011753,PROD-00124,4,0.15,134.86
ITEM-00067841,ORD-0003015,PROD-00043,3,0.05,237.3
ITEM-00067842,ORD-0021692,PROD-00068,5,0.0,177.5
ITEM-00067843,ORD-0018487,PROD-00033,4,0.1,184.13
ITEM-00067844,ORD-0010576,PROD-00217,3,0.25,81.24
ITEM-00067845,ORD-0020093,PROD-00016,2,0.1,48.18
ITEM-00067846,ORD-0004197,PROD-00161,5,0.3,51.81
ITEM-00067847,ORD-0019670,PROD-00068,5,0.15,11.84
ITEM-00067848,ORD-0012080,PROD-00123,5,0.05,202.58
ITEM-00067849,ORD-0020338,PROD-00241,5,0.15,216.77
ITEM-00067850,ORD-0008132,PROD-00229,5,0.0,150.08
ITEM-00067851,ORD-0004200,PROD-00287,3,0.3,219.79
ITEM-00067852,ORD-0017798,PROD-00011,3,0.0,56.42
ITEM-00067853,ORD-0005911,PROD-00156,3,0.05,123.53
ITEM-00067854,ORD-0018731,PROD-00194,1,0.3,117.1
ITEM-00067855,ORD-0009306,PROD-00195,2,0.3,202.64
ITEM-00067856,ORD-0010175,PROD-00289,5,0.25,64.56
ITEM-00067857,ORD-0003080,PROD-00008,3,0.3,184.09
ITEM-00067858,ORD-0007958,PROD-00114,1,0.2,47.66
ITEM-00067859,ORD-0005301,PROD-00039,1,0.15,181.55
ITEM-00067860,ORD-0012227,PROD-00206,2,0.3,77.71
ITEM-00067861,ORD-0023959,PROD-00251,3,0.3,124.19
ITEM-00067862,ORD-0021451,PROD-00168,2,0.05,94.65
ITEM-00067863,ORD-0009664,PROD-00057,1,0.25,192.18
ITEM-00067864,ORD-0014129,PROD-00088,4,0.25,232.34
ITEM-00067865,ORD-0009159,PROD-00138,5,0.0,143.65
ITEM-00067866,ORD-0006487,PROD-00200,3,0.05,103.3
ITEM-00067867,ORD-0022441,PROD-00083,3,0.1,133.17
ITEM-00067868,ORD-0009947,PROD-00029,2,0.05,101.47
ITEM-00067869,ORD-0005457,PROD-00233,4,0.3,43.06
ITEM-00067870,ORD-0014974,PROD-00034,-1,0.25,172.47
ITEM-00067871,ORD-0011343,PROD-00178,2,0.15,44.16
ITEM-00067872,ORD-0016864,PROD-00232,1,0.2,64.26
ITEM-00067873,ORD-0018715,PROD-00147,4,0.05,110.85
ITEM-00067874,ORD-0023016,PROD-00170,2,0.15,155.44
ITEM-00067875,ORD-0017787,PROD-00272,5,0.0,51.52
ITEM-00067876,ORD-0012108,PROD-00112,4,0.2,147.96
ITEM-00067877,ORD-0006914,PROD-00279,2,0.3,16.39
ITEM-00067878,ORD-0013289,PROD-00074,5,0.3,135.75
ITEM-00067879,ORD-0023070,PROD-00214,5,0.3,74.14
ITEM-00067880,ORD-0024044,PROD-00162,4,0.0,206.4
ITEM-00067881,ORD-0018359,PROD-00183,2,0.15,91.7
ITEM-00067882,ORD-0014309,PROD-00162,2,0.25,217.76
ITEM-00067883,ORD-0006257,PROD-00142,5,0.05,167.37
ITEM-00067884,,PROD-00008,2,0.0,170.32
ITEM-00067885,ORD-0018355,PROD-00180,4,0.2,11.88
ITEM-00067886,ORD-0002279,PROD-00114,1,0.3,179.27
ITEM-00067887,ORD-0004486,PROD-00274,4,0.0,152.36
ITEM-00067888,ORD-0019342,PROD-00191,3,0.05,187.23
ITEM-00067889,ORD-0011640,PROD-00150,5,0.2,101.23
ITEM-00067890,ORD-0005046,PROD-00029,3,0.3,23.92
ITEM-00067891,ORD-0014409,PROD-00253,5,0.2,210.62
ITEM-00067892,ORD-0006589,PROD-00051,2,0.25,171.04
ITEM-00067893,ORD-0001527,PROD-00251,2,0.3,46.37
ITEM-00067894,ORD-0013280,PROD-00082,3,0.3,211.86
ITEM-00067895,ORD-0013753,PROD-00274,1,0.0,58.72
ITEM-00067896,ORD-0017118,PROD-00277,5,0.2,63.85
ITEM-00067897,ORD-0023414,PROD-00217,2,0.15,170.8
ITEM-00067898,ORD-0019066,PROD-00281,3,0.1,131.02
ITEM-00067899,ORD-0000981,PROD-00113,5,0.0,22.64
ITEM-00067900,ORD-0023139,PROD-00140,5,0.2,102.16
ITEM-00067901,ORD-0024112,PROD-00051,5,0.0,206.34
ITEM-00067902,ORD-0016684,PROD-00196,1,0.25,12.15
ITEM-00067903,ORD-0007229,PROD-00231,4,0.15,131.29
ITEM-00067904,ORD-0007151,PROD-00178,3,0.05,131.8
ITEM-00067905,ORD-0010292,PROD-00113,2,0.0,95.39
ITEM-00067906,ORD-0014370,PROD-00068,4,0.05,203.4
ITEM-00067907,ORD-0003139,PROD-00071,4,0.2,76.01
ITEM-00067908,ORD-0005207,PROD-00214,2,0.2,15.91
ITEM-00067909,ORD-0010884,PROD-00100,5,0.3,144.52
ITEM-00067910,ORD-0014564,PROD-00154,1,0.25,45.55
ITEM-00067911,,PROD-00138,5,0.05,68.1
ITEM-00067912,ORD-0013957,PROD-00213,5,0.1,27.23
ITEM-00067913,ORD-0006515,PROD-00260,4,0.0,150.85
ITEM-00067914,ORD-0018412,PROD-00174,3,0.2,105.04
ITEM-00067915,ORD-0009544,PROD-00075,1,0.05,135.57
ITEM-00067916,ORD-0018816,PROD-00192,4,0.15,170.37
ITEM-00067917,ORD-0005345,PROD-00185,4,0.3,204.21
ITEM-00067918,ORD-0011182,PROD-00135,3,0.2,18.31
ITEM-00067919,ORD-0020881,PROD-00176,1,0.15,56.87
ITEM-00067920,ORD-0014746,PROD-00089,3,0.15,122.72
ITEM-00067921,ORD-0007661,PROD-00190,2,0.15,127.79
ITEM-00067922,ORD-0021098,PROD-00054,2,0.3,241.36
ITEM-00067923,ORD-0018942,PROD-00181,2,0.05,163.92
ITEM-00067924,ORD-0003078,PROD-00228,4,0.2,181.68
ITEM-00067925,ORD-0014363,PROD-00042,2,0.25,143.25
ITEM-00067926,ORD-0023853,PROD-00282,1,0.05,90.94
ITEM-00067927,ORD-0002866,PROD-00293,4,0.3,217.49
ITEM-00067928,ORD-0018935,PROD-00113,2,0.3,183.16
ITEM-00067929,ORD-0011134,PROD-00111,4,0.1,243.3
ITEM-00067930,ORD-0000212,PROD-00083,4,0.3,100.75
ITEM-00067931,ORD-0007276,PROD-00191,3,0.15,160.35
ITEM-00067932,ORD-0015765,PROD-00012,5,0.05,174.17
ITEM-00067933,ORD-0020106,PROD-00159,4,0.05,87.6
ITEM-00067934,ORD-0023350,PROD-00297,2,0.0,198.31
ITEM-00067935,ORD-0022379,PROD-00183,5,0.1,45.16
ITEM-00067936,ORD-0000886,PROD-00076,2,0.05,59.7
ITEM-00067937,ORD-0003110,PROD-00257,3,0.15,155.17
ITEM-00067938,ORD-0024559,PROD-00054,1,0.2,180.73
ITEM-00067939,ORD-0017628,PROD-00020,5,0.0,224.46
ITEM-00067940,ORD-0005036,PROD-00052,2,0.05,170.75
ITEM-00067941,ORD-0021805,PROD-00213,4,0.0,35.31
ITEM-00067942,ORD-0003945,PROD-00008,2,0.15,119.33
ITEM-00067943,ORD-0024025,PROD-00232,3,0.0,125.22
ITEM-00067944,ORD-0007150,PROD-00241,3,0.3,120.09
ITEM-00067945,ORD-0002788,,1,0.15,248.99
ITEM-00067946,ORD-0002235,PROD-00037,3,0.3,45.79
ITEM-00067947,ORD-0017553,PROD-00006,1,0.0,21.96
ITEM-00067948,ORD-0009723,PROD-00163,3,0.0,22.5
ITEM-00067949,ORD-0005193,PROD-00223,3,0.15,227.2
ITEM-00067950,ORD-0001575,PROD-00195,5,0.3,77.21
ITEM-00067951,ORD-0012551,PROD-00154,1,0.1,75.85
ITEM-00067952,ORD-0011956,PROD-00177,2,0.0,21.64
ITEM-00067953,ORD-0002596,PROD-00208,2,0.25,148.83
ITEM-00067954,ORD-0007042,PROD-00106,2,0.25,79.6
ITEM-00067955,ORD-0011179,PROD-00147,4,0.0,141.66
ITEM-00067956,ORD-0005635,PROD-00022,4,0.3,133.47
ITEM-00067957,ORD-0006740,PROD-00149,3,0.1,196.86
ITEM-00067958,ORD-0017477,PROD-00229,5,0.0,66.61
ITEM-00067959,ORD-0000271,PROD-00022,1,0.1,37.43
ITEM-00067960,ORD-0023243,PROD-00064,4,0.3,117.29
ITEM-00067961,ORD-0010666,PROD-00225,1,0.15,130.33
ITEM-00067962,ORD-0005820,PROD-00229,1,0.0,133.96
ITEM-00067963,ORD-0006877,PROD-00154,5,0.2,215.98
ITEM-00067964,ORD-0008969,PROD-00061,1,0.25,103.78
ITEM-00067965,ORD-0023513,PROD-00020,3,0.15,154.97
ITEM-00067966,ORD-0003076,PROD-00265,2,0.3,61.37
ITEM-00067967,ORD-0016755,PROD-00169,5,0.3,77.27
ITEM-00067968,ORD-0017169,PROD-00104,4,0.2,166.26
ITEM-00067969,ORD-0013101,PROD-00186,1,0.3,96.62
ITEM-00067970,ORD-0009755,PROD-00232,5,0.0,179.4
ITEM-00067971,ORD-0001398,PROD-00269,5,0.0,13.86
ITEM-00067972,ORD-0002698,PROD-00282,1,0.25,71.03
ITEM-00067973,ORD-0002160,PROD-00187,3,0.1,98.99
ITEM-00067974,ORD-0002935,PROD-00276,4,0.1,165.13
ITEM-00067975,ORD-0012596,PROD-00145,3,0.0,172.38
ITEM-00067976,ORD-0000594,PROD-00295,3,0.3,86.43
ITEM-00067977,ORD-0013875,PROD-00286,1,0.1,224.19
ITEM-00067978,ORD-0006997,PROD-00257,5,0.15,36.27
ITEM-00067979,ORD-0010810,PROD-00039,1,0.15,39.92
ITEM-00067980,ORD-0023372,PROD-00020,5,0.1,104.25
ITEM-00067981,ORD-0015130,PROD-00293,4,0.1,182.01
ITEM-00067982,ORD-0024558,PROD-00049,2,0.1,218.93
ITEM-00067983,ORD-0002691,PROD-00169,3,0.0,46.68
ITEM-00067984,ORD-0007975,PROD-00230,2,0.3,243.15
ITEM-00067985,ORD-0001143,PROD-00203,5,0.2,64.42
ITEM-00067986,ORD-0000142,PROD-00279,4,0.05,101.36
ITEM-00067987,ORD-0002496,PROD-00230,4,0.3,23.16
ITEM-00067988,ORD-0012107,PROD-00105,3,0.1,33.66
ITEM-00067989,ORD-0021963,PROD-00014,4,0.1,248.05
ITEM-00067990,ORD-0009817,PROD-00090,3,0.15,137.02
ITEM-00067991,ORD-0020458,PROD-00019,4,0.25,112.08
ITEM-00067992,ORD-0010219,PROD-00126,2,0.15,29.61
ITEM-00067993,ORD-0018323,PROD-00171,5,0.05,208.12
ITEM-00067994,ORD-0016660,PROD-00296,3,0.25,186.05
ITEM-00067995,ORD-0011647,PROD-00012,3,0.15,118.6
ITEM-00067996,ORD-0008427,PROD-00183,1,0.15,137.08
ITEM-00067997,ORD-0001946,PROD-00027,4,0.05,21.69
ITEM-00067998,ORD-0019517,PROD-00280,2,0.2,211.17
ITEM-00067999,ORD-0022408,PROD-00127,5,0.05,27.82
ITEM-00068000,ORD-0015148,PROD-00048,1,0.3,213.43
ITEM-00068001,ORD-0003034,PROD-00068,1,0.3,249.38
ITEM-00068002,ORD-0008073,PROD-00038,1,0.0,235.8
ITEM-00068003,ORD-0001362,PROD-00291,3,0.25,30.74
ITEM-00068004,ORD-0015617,PROD-00118,5,0.1,53.83
ITEM-00068005,ORD-0000844,PROD-00030,4,0.1,146.28
ITEM-00068006,ORD-0010767,PROD-00134,5,0.25,193.28
ITEM-00068007,ORD-0018964,PROD-00208,3,0.2,125.51
ITEM-00068008,ORD-0004187,PROD-00088,2,0.2,24.74
ITEM-00068009,ORD-0022899,PROD-00054,1,0.1,36.99
ITEM-00068010,ORD-0020665,PROD-00032,1,0.25,54.08
ITEM-00068011,ORD-0024690,PROD-00087,2,0.2,86.81
ITEM-00068012,ORD-0001945,PROD-00118,1,0.05,86.44
ITEM-00068013,ORD-0019441,PROD-00056,4,0.2,86.52
ITEM-00068014,ORD-0002577,PROD-00095,4,0.05,60.16
ITEM-00068015,ORD-0016241,PROD-00160,4,0.25,54.04
ITEM-00068016,ORD-0010163,PROD-00281,1,0.0,161.41
ITEM-00068017,ORD-0007204,PROD-00155,3,0.05,41.08
ITEM-00068018,ORD-0004913,PROD-00081,4,0.1,134.18
ITEM-00068019,ORD-0001343,PROD-00177,4,0.2,133.58
ITEM-00068020,ORD-0003276,PROD-00073,2,0.05,160.08
ITEM-00068021,ORD-0013805,PROD-00125,1,0.05,53.91
ITEM-00068022,ORD-0004329,PROD-00093,1,0.15,124.83
ITEM-00068023,ORD-0003563,PROD-00136,5,0.25,167.8
ITEM-00068024,ORD-0005363,PROD-00129,1,0.2,246.38
ITEM-00068025,ORD-0023250,PROD-00292,4,0.05,138.82
ITEM-00068026,ORD-0004836,PROD-00095,5,0.3,45.91
ITEM-00068027,ORD-0000085,PROD-00040,3,0.05,87.03
ITEM-00068028,ORD-0008424,PROD-00045,2,0.1,68.69
ITEM-00068029,ORD-0020635,PROD-00250,2,0.2,107.33
ITEM-00068030,ORD-0012344,PROD-00030,5,0.2,50.18
