return_id,item_id,order_id,return_date,reason,refund_amount
RET-004049,ITEM-00048696,ORD-0000535,2023-02-24,Damaged,367.32
RET-004050,ITEM-00024247,ORD-0008691,2023-07-26,WrongItem,581.16
RET-004051,ITEM-00041760,ORD-0017436,2023-10-19,Damaged,213.75
RET-004052,ITEM-00029743,ORD-0022190,2023-10-12,WrongItem,110.86
RET-004053,ITEM-00037056,ORD-0013477,2024-06-27,Damaged,20.27
RET-004054,ITEM-00002365,ORD-0013555,2023-09-05,Damaged,137.58
RET-004055,ITEM-00041164,ORD-0019811,2024-12-05,WrongItem,773.16
RET-004056,ITEM-00030601,ORD-0018009,2023-03-04,WrongItem,438.92
RET-004057,ITEM-00066293,ORD-0022706,2023-06-30,Not as Described,784.25
RET-004058,ITEM-00000979,ORD-0011584,2022-07-30,Late Delivery,627.4
RET-004059,ITEM-00052467,ORD-0012819,2024-08-05,Changed Mind,234.33
RET-004060,ITEM-00060558,ORD-0020977,2022-06-21,Damaged,298.64
RET-004061,ITEM-00021471,ORD-0005934,2025-01-19,WrongItem,487.38
RET-004062,ITEM-00042584,ORD-0007723,2022-09-10,Changed Mind,198.85
RET-004063,ITEM-00020146,ORD-0008204,2024-12-31,Damaged,314.16
RET-004064,ITEM-00050061,ORD-0008425,2024-09-19,Late Delivery,82.28
RET-004065,ITEM-00005836,ORD-0017323,2023-09-24,Damaged,192.32
RET-004066,ITEM-00021056,ORD-0019151,2024-05-11,Not as Described,40.92
RET-004067,ITEM-00039276,ORD-0015278,2022-06-22,Late Delivery,105.24
RET-004068,ITEM-00000205,ORD-0013107,2024-04-12,Changed Mind,444.51
RET-004069,ITEM-00010089,ORD-0005114,2024-08-24,Changed Mind,445.44
RET-004070,ITEM-00061258,ORD-0013312,2022-05-26,Not as Described,109.64
RET-004071,ITEM-00062779,ORD-0018679,2024-05-27,Damaged,518.92
RET-004072,ITEM-00031742,ORD-0007211,2024-02-23,WrongItem,556.86
RET-004073,ITEM-00054541,ORD-0000905,2025-03-21,Late Delivery,968.76
RET-004074,ITEM-00006746,ORD-0022506,2024-01-26,,377.26
RET-004075,ITEM-00047569,ORD-0006792,2023-02-05,Late Delivery,75.09
RET-004076,ITEM-00031394,ORD-0003160,2024-04-05,WrongItem,106.9
RET-004077,ITEM-00044902,ORD-0013918,2023-10-01,WrongItem,181.66
RET-004078,ITEM-00031883,ORD-0005055,2022-07-17,WrongItem,199.89
RET-004079,ITEM-00025315,ORD-0002497,2023-10-26,Changed Mind,94.26
RET-004080,ITEM-00024769,ORD-0008163,2023-02-07,Not as Described,1040.4
RET-004081,ITEM-00033172,ORD-0024593,2022-10-22,Not as Described,128.85
RET-004082,ITEM-00053157,ORD-0001483,2023-02-23,Changed Mind,257.98
RET-004083,ITEM-00053438,ORD-0013841,2023-04-26,Changed Mind,242.02
RET-004084,ITEM-00027868,ORD-0004526,2024-08-19,Changed Mind,75.38
RET-004085,ITEM-00007799,ORD-0001795,2023-09-01,Changed Mind,732.39
RET-004086,ITEM-00055417,ORD-0003397,2022-10-23,Damaged,175.59
RET-004087,ITEM-00015824,ORD-0006164,2025-03-21,WrongItem,270.4
RET-004088,ITEM-00055627,ORD-0007509,2022-06-17,Changed Mind,203.61
RET-004089,ITEM-00066056,ORD-0002059,2022-07-02,Damaged,63.97
RET-004090,ITEM-00017255,ORD-0020556,2024-09-23,Late Delivery,48.7
RET-004091,ITEM-00065652,ORD-0024979,2022-05-04,Not as Described,90.04
RET-004092,ITEM-00015903,ORD-0002556,2022-05-22,Changed Mind,38.52
RET-004093,ITEM-00007264,ORD-0018179,2022-04-03,Damaged,406.56
RET-004094,ITEM-00014192,ORD-0007410,2023-07-24,WrongItem,209.56
RET-004095,ITEM-00036221,ORD-0022628,2023-04-12,Late Delivery,251.3
RET-004096,ITEM-00057797,ORD-0012701,2024-06-16,WrongItem,470.24
RET-004097,ITEM-00037976,ORD-0007777,2024-09-02,Not as Described,780.6
RET-004098,ITEM-00011674,ORD-0000516,2022-12-22,Changed Mind,571.12
RET-004099,ITEM-00046392,ORD-0004145,2022-11-30,WrongItem,449.9
RET-004100,ITEM-00045190,ORD-0024119,2025-01-27,Changed Mind,259.5
RET-004101,ITEM-00033535,ORD-0008695,2023-03-22,Not as Described,935.72
RET-004102,ITEM-00022909,ORD-0017472,2022-08-15,Late Delivery,347.7
RET-004103,ITEM-00013818,ORD-0024630,2024-07-07,Late Delivery,500.4
RET-004104,ITEM-00052990,ORD-0008921,2024-04-16,Late Delivery,617.28
RET-004105,ITEM-00006326,ORD-0006238,2024-03-02,Late Delivery,16.77
RET-004106,ITEM-00026581,ORD-0009895,2023-04-10,Late Delivery,85.74
RET-004107,ITEM-00043670,ORD-0004667,2022-09-14,Changed Mind,409.75
RET-004108,ITEM-00057752,ORD-0008743,2024-05-15,Not as Described,341.66
RET-004109,ITEM-00018327,ORD-0003028,2024-09-11,Changed Mind,619.04
RET-004110,ITEM-00064717,ORD-0021781,2022-01-16,Late Delivery,224.26
RET-004111,ITEM-00049992,ORD-0021229,2022-12-22,WrongItem,675.81
RET-004112,ITEM-00061563,ORD-0007393,2024-11-12,Not as Described,174.48
RET-004113,ITEM-00044827,ORD-0022085,2023-10-30,Late Delivery,53.01
RET-004114,ITEM-00051855,ORD-0021295,2022-02-13,Changed Mind,33.72
RET-004115,ITEM-00065260,ORD-0008495,2024-04-25,Changed Mind,1065.05
RET-004116,ITEM-00025928,ORD-0012146,2022-10-17,WrongItem,502.84
RET-004117,ITEM-00024066,ORD-0017925,2023-05-04,Not as Described,309.48
RET-004118,ITEM-00017500,ORD-0022657,2023-01-30,Late Delivery,37.46
RET-004119,ITEM-00033813,ORD-0008941,2024-02-16,WrongItem,65.28
RET-004120,ITEM-00002309,ORD-0004493,2022-09-23,Changed Mind,185.6
RET-004121,ITEM-00008777,ORD-0019454,2022-07-15,Changed Mind,610.55
RET-004122,ITEM-00056416,ORD-0015336,2024-12-10,Changed Mind,22.64
RET-004123,ITEM-00062570,ORD-0016789,2024-09-24,Not as Described,61.96
RET-004124,ITEM-00011742,ORD-0007505,2023-04-24,Changed Mind,562.05
RET-004125,ITEM-00019385,ORD-0024869,2024-08-07,Late Delivery,159.06
RET-004126,ITEM-00069218,ORD-0008137,2024-06-22,Not as Described,27.7
RET-004127,ITEM-00008649,ORD-0017613,2022-04-03,Damaged,389.16
RET-004128,ITEM-00002188,ORD-0002972,2023-06-08,Late Delivery,334.16
RET-004129,ITEM-00023678,ORD-0024716,2022-02-22,Not as Described,389.97
RET-004130,ITEM-00016476,ORD-0017712,2022-10-31,Changed Mind,73.8
RET-004131,ITEM-00020507,ORD-0023630,2024-07-20,WrongItem,624.45
RET-004132,ITEM-00056494,ORD-0017726,2023-01-03,Damaged,34.09
RET-004133,ITEM-00006457,ORD-0024286,2023-06-29,Changed Mind,1075.35
RET-004134,ITEM-00037931,ORD-0009312,2024-12-08,WrongItem,1052.05
RET-004135,ITEM-00015294,ORD-0024207,2024-09-12,Late Delivery,1212.95
RET-004136,ITEM-00049252,ORD-0009314,2024-02-28,WrongItem,236.12
RET-004137,ITEM-00059346,ORD-0021808,2022-11-08,Changed Mind,50.84
RET-004138,ITEM-00006479,ORD-0008127,2024-03-22,Not as Described,687.63
RET-004139,ITEM-00010069,ORD-0005597,2024-12-21,Damaged,286.92
RET-004140,ITEM-00007197,ORD-0005208,2023-12-20,Not as Described,378.6
RET-004141,ITEM-00021469,ORD-0008466,2023-09-17,Late Delivery,835.8
RET-004142,ITEM-00009427,ORD-0009814,2024-04-28,Damaged,97.98
RET-004143,ITEM-00040538,ORD-0008728,2023-06-05,Late Delivery,923.7
RET-004144,ITEM-00011420,ORD-0013152,2024-05-13,Damaged,93.4
RET-004145,ITEM-00058174,ORD-0005799,2024-01-31,Damaged,103.22
RET-004146,ITEM-00063063,ORD-0002306,2023-07-28,WrongItem,505.44
RET-004147,ITEM-00062623,ORD-0005225,2022-12-17,Late Delivery,427.74
RET-004148,ITEM-00061744,ORD-0007633,2022-11-25,WrongItem,103.69
RET-004149,ITEM-00069173,ORD-0018146,2023-12-21,Damaged,379.2
RET-004150,ITEM-00007340,ORD-0013233,2022-06-19,WrongItem,1238.15
RET-004151,ITEM-00005898,ORD-0020574,2023-04-18,Damaged,488.82
RET-004152,ITEM-00055437,ORD-0008842,2024-06-25,Not as Described,88.65
RET-004153,ITEM-00055497,ORD-0017999,2023-05-05,Changed Mind,490.02
RET-004154,ITEM-00041191,ORD-0009428,2024-03-23,Late Delivery,49.56
RET-004155,ITEM-00028149,ORD-0011682,2024-02-14,Late Delivery,227.84
RET-004156,ITEM-00020203,ORD-0007751,2024-08-14,WrongItem,119.83
RET-004157,ITEM-00000208,ORD-0000175,2023-05-09,Changed Mind,1119.1
RET-004158,ITEM-00060147,ORD-0016928,2024-08-04,Late Delivery,75.42
RET-004159,ITEM-00039000,ORD-0011175,2024-08-27,Changed Mind,426.84
RET-004160,ITEM-00052269,ORD-0019751,2023-06-25,Changed Mind,174.62
RET-004161,ITEM-00026896,ORD-0008407,2024-05-12,Changed Mind,227.19
RET-004162,ITEM-00039141,ORD-0024091,2024-08-25,Changed Mind,337.52
RET-004163,ITEM-00033289,ORD-0014569,2023-12-29,Changed Mind,362.1
RET-004164,ITEM-00025657,ORD-0002702,2024-07-08,WrongItem,457.56
RET-004165,ITEM-00019948,ORD-0001509,2024-05-07,WrongItem,667.2
RET-004166,ITEM-00042524,ORD-0008144,2024-12-09,Changed Mind,481.14
RET-004167,ITEM-00018742,ORD-0004547,2025-01-14,Late Delivery,578.64
RET-004168,ITEM-00024598,ORD-0006201,2023-06-16,WrongItem,693.36
RET-004169,ITEM-00028308,ORD-0013766,2024-07-12,Damaged,30.96
RET-004170,ITEM-00043768,ORD-0010594,2024-03-04,WrongItem,225.78
RET-004171,ITEM-00068289,ORD-0002477,2024-04-11,Damaged,59.58
RET-004172,ITEM-00003277,ORD-0003399,2023-07-30,Late Delivery,1183.95
RET-004173,ITEM-00068832,ORD-0007649,2024-07-02,Damaged,425.28
RET-004174,ITEM-00058754,ORD-0000241,2022-10-10,WrongItem,716.49
RET-004175,ITEM-00031701,ORD-0009891,2022-12-06,Late Delivery,497.1
RET-004176,ITEM-00066522,ORD-0016967,2023-03-28,Not as Described,349.1
RET-004177,ITEM-00047110,ORD-0018507,2024-02-07,Changed Mind,36.33
RET-004178,ITEM-00026682,ORD-0011695,2022-05-12,Changed Mind,62.24
RET-004179,ITEM-00020583,ORD-0009690,2023-03-07,WrongItem,752.28
RET-004180,ITEM-00051245,ORD-0024852,2023-04-14,Changed Mind,149.76
RET-004181,ITEM-00036211,ORD-0001111,2023-05-09,Changed Mind,219.3
RET-004182,ITEM-00007312,ORD-0020065,2023-06-26,Late Delivery,1016.25
RET-004183,ITEM-00046767,ORD-0009767,2024-03-06,Damaged,468.24
RET-004184,ITEM-00000662,ORD-0023516,2022-12-25,Late Delivery,72.78
RET-004185,ITEM-00036739,ORD-0007774,2024-02-05,WrongItem,328.55
RET-004186,ITEM-00060790,ORD-0010900,2022-09-29,Not as Described,84.36
RET-004187,ITEM-00032766,ORD-0006496,2024-09-21,Changed Mind,402.54
RET-004188,ITEM-00062298,ORD-0012399,2024-12-06,Damaged,1062.2
RET-004189,ITEM-00056822,ORD-0005731,2023-01-16,Late Delivery,89.81
RET-004190,ITEM-00007480,ORD-0005697,2024-03-26,WrongItem,383.64
RET-004191,ITEM-00048134,ORD-0010149,2023-07-24,WrongItem,114.75
RET-004192,ITEM-00068972,ORD-0014406,2024-03-05,Damaged,170.12
RET-004193,ITEM-00037705,ORD-0012668,2024-08-15,WrongItem,490.2
RET-004194,ITEM-00043847,ORD-0002789,2023-11-24,Damaged,738.33
RET-004195,ITEM-00039618,ORD-0024183,2022-05-26,Late Delivery,102.61
RET-004196,ITEM-00007798,ORD-0008571,2023-04-03,WrongItem,1223.9
RET-004197,ITEM-00058659,ORD-0006244,2024-01-20,WrongItem,117.45
RET-004198,ITEM-00024359,ORD-0015381,2023-03-13,Not as Described,92.16
RET-004199,ITEM-00066347,ORD-0000913,2022-04-16,Changed Mind,150.29
RET-004200,ITEM-00055317,ORD-0005874,2023-09-27,Not as Described,188.55
RET-004201,ITEM-00056194,ORD-0005798,2024-12-18,Damaged,183.98
RET-004202,ITEM-00056637,ORD-0008020,2024-10-01,Changed Mind,717.28
RET-004203,ITEM-00038630,ORD-0005900,2024-08-31,Not as Described,217.96
RET-004204,ITEM-00056026,ORD-0012150,2023-12-04,Changed Mind,743.85
RET-004205,ITEM-00039089,ORD-0000494,2023-06-28,Late Delivery,175.19
RET-004206,ITEM-00023333,ORD-0021855,2022-06-29,WrongItem,339.18
RET-004207,ITEM-00028388,ORD-0002883,2022-03-10,Late Delivery,134.55
RET-004208,ITEM-00031466,ORD-0017610,2023-01-22,Not as Described,116.6
RET-004209,ITEM-00058948,ORD-0017800,2023-09-27,WrongItem,1242.6
RET-004210,ITEM-00011759,ORD-0022415,2022-03-02,Not as Described,53.82
RET-004211,ITEM-00022757,ORD-0021768,2023-01-13,Not as Described,130.94
RET-004212,ITEM-00025162,ORD-0003368,2023-12-12,Not as Described,757.08
RET-004213,ITEM-00012721,ORD-0001827,2024-02-01,Damaged,448.6
RET-004214,ITEM-00069050,ORD-0018137,2024-04-22,Damaged,71.57
RET-004215,ITEM-00062215,ORD-0013695,2023-02-03,Damaged,326.34
RET-004216,ITEM-00033715,ORD-0012272,2024-09-01,Late Delivery,460.48
RET-004217,ITEM-00016130,ORD-0000002,2023-07-19,Not as Described,798.72
RET-004218,ITEM-00009161,ORD-0006834,2024-04-22,Late Delivery,-138.73
RET-004219,ITEM-00043421,ORD-0024852,2024-10-12,Damaged,698.64
RET-004220,ITEM-00005742,ORD-0007780,2022-03-01,Not as Described,577.56
RET-004221,ITEM-00047893,ORD-0002756,2024-10-18,Changed Mind,445.04
RET-004222,ITEM-00049394,ORD-0013591,2022-06-21,Changed Mind,117.51
RET-004223,ITEM-00018582,ORD-0017012,2022-06-13,WrongItem,49.99
RET-004224,ITEM-00000752,ORD-0002599,2023-10-04,Late Delivery,135.0
RET-004225,ITEM-00033739,ORD-0016313,2024-08-13,Late Delivery,428.2
RET-004226,ITEM-00043043,ORD-0024590,2024-06-14,Not as Described,458.32
RET-004227,ITEM-00021401,ORD-0019356,2023-08-29,Not as Described,154.56
RET-004228,ITEM-00057289,ORD-0005714,2024-03-19,Damaged,587.9
RET-004229,ITEM-00016068,ORD-0003425,2023-08-28,Damaged,128.32
RET-004230,ITEM-00037946,ORD-0018544,2023-05-25,Changed Mind,617.35
RET-004231,ITEM-00018433,ORD-0008446,2023-03-30,Damaged,411.36
RET-004232,ITEM-00057369,ORD-0007533,2024-01-14,Damaged,228.26
RET-004233,ITEM-00017472,ORD-0019509,2022-09-09,Not as Described,42.87
RET-004234,ITEM-00004034,ORD-0024435,2022-09-24,WrongItem,296.73
RET-004235,ITEM-00064614,ORD-0008796,2022-03-25,Changed Mind,1101.5
RET-004236,ITEM-00065282,ORD-0007008,2024-12-04,Changed Mind,495.05
RET-004237,ITEM-00031395,ORD-0011485,2022-07-21,Damaged,150.87
RET-004238,ITEM-00034950,ORD-0016692,2023-01-28,Not as Described,82.36
RET-004239,ITEM-00036000,ORD-0017190,2022-04-17,Not as Described,78.62
RET-004240,ITEM-00046692,ORD-0002056,2022-05-18,Damaged,160.12
RET-004241,ITEM-00053637,ORD-0018421,2024-08-07,Not as Described,898.4
RET-004242,ITEM-00019544,ORD-0007193,2024-09-25,Damaged,367.9
RET-004243,ITEM-00024886,ORD-0003330,2022-09-14,Late Delivery,605.12
RET-004244,ITEM-00016428,ORD-0009516,2024-06-10,Damaged,1016.7
RET-004245,ITEM-00030240,ORD-0009210,2022-09-15,Damaged,522.09
RET-004246,ITEM-00026174,ORD-0005506,2024-10-22,Changed Mind,224.12
RET-004247,ITEM-00010039,ORD-0007804,2023-09-24,Late Delivery,571.0
RET-004248,ITEM-00065801,ORD-0012932,2023-04-25,Late Delivery,454.2
RET-004249,ITEM-00026614,ORD-0014583,2023-11-28,WrongItem,160.71
RET-004250,ITEM-00026277,ORD-0004022,2023-07-29,Changed Mind,62.19
RET-004251,ITEM-00020128,ORD-0019213,2022-10-22,Damaged,158.63
RET-004252,ITEM-00031091,ORD-0011201,2023-08-17,WrongItem,329.08
RET-004253,ITEM-00039725,ORD-0006073,2023-05-27,Damaged,434.68
RET-004254,ITEM-00048096,ORD-0016064,2022-09-21,Late Delivery,216.05
RET-004255,ITEM-00032124,ORD-0011412,2024-04-04,Late Delivery,523.08
RET-004256,ITEM-00055133,ORD-0021888,2024-06-04,Not as Described,141.21
RET-004257,ITEM-00041004,ORD-0007866,2022-05-12,Changed Mind,363.34
RET-004258,ITEM-00015565,ORD-0009803,2022-05-26,Late Delivery,118.82
RET-004259,ITEM-00067912,ORD-0013957,2022-05-12,Late Delivery,136.15
RET-004260,ITEM-00040604,ORD-0010989,2022-02-07,WrongItem,89.77
RET-004261,ITEM-00048331,ORD-0020441,2023-11-29,WrongItem,698.15
RET-004262,ITEM-00051904,ORD-0008758,2022-10-08,Changed Mind,566.9
RET-004263,ITEM-00012744,ORD-0009433,2022-03-30,Changed Mind,583.6
RET-004264,ITEM-00017352,ORD-0021571,2023-09-20,Late Delivery,103.21
RET-004265,ITEM-00027912,ORD-0006671,2024-11-29,WrongItem,438.72
RET-004266,ITEM-00049297,ORD-0014539,2024-10-01,Late Delivery,369.57
RET-004267,ITEM-00015304,ORD-0004331,2024-06-04,Damaged,206.4
RET-004268,ITEM-00004748,ORD-0001263,2023-01-28,Not as Described,153.45
RET-004269,ITEM-00010191,ORD-0005483,2024-12-28,Damaged,223.6
RET-004270,ITEM-00029131,ORD-0012082,2024-02-20,Changed Mind,0.0
RET-004271,ITEM-00050948,ORD-0009545,2023-09-30,WrongItem,138.14
RET-004272,ITEM-00028409,ORD-0022548,2022-09-07,Not as Described,136.78
RET-004273,ITEM-00062932,ORD-0022167,2024-05-24,WrongItem,487.02
RET-004274,ITEM-00016183,ORD-0015263,2022-08-19,Changed Mind,470.42
RET-004275,ITEM-00013781,ORD-0017860,2024-04-14,WrongItem,514.14
RET-004276,ITEM-00051395,ORD-0001158,2024-01-16,Not as Described,380.94
RET-004277,ITEM-00044147,ORD-0015203,2024-05-29,WrongItem,358.28
RET-004278,ITEM-00038111,ORD-0014702,2022-08-11,Changed Mind,649.7
RET-004279,ITEM-00053056,ORD-0023187,2022-10-05,Not as Described,154.3
RET-004280,ITEM-00033729,ORD-0022405,2024-10-07,Late Delivery,271.54
RET-004281,ITEM-00025798,ORD-0013297,2024-07-10,Damaged,10.13
RET-004282,ITEM-00007346,ORD-0012957,2024-08-16,Not as Described,132.41
RET-004283,ITEM-00025665,ORD-0012511,2023-02-05,Damaged,135.12
RET-004284,ITEM-00027624,ORD-0008767,2022-03-04,Not as Described,207.34
RET-004285,ITEM-00031573,ORD-0007130,2024-04-30,Not as Described,664.2
RET-004286,ITEM-00036481,ORD-0021785,2024-01-23,Late Delivery,92.25
RET-004287,ITEM-00047384,ORD-0020120,2024-12-28,Changed Mind,105.28
RET-004288,ITEM-00054828,ORD-0006131,2022-07-28,WrongItem,65.85
RET-004289,ITEM-00026267,ORD-0019437,2024-12-02,Changed Mind,251.34
RET-004290,ITEM-00009299,ORD-0011007,2023-06-12,Damaged,77.38
RET-004291,ITEM-00042559,ORD-0008297,2023-03-09,Not as Described,489.57
RET-004292,ITEM-00068342,ORD-0003733,2022-08-09,WrongItem,9.54
RET-004293,ITEM-00026478,ORD-0005373,2022-04-25,Changed Mind,743.15
RET-004294,ITEM-00010169,ORD-0011567,2024-06-23,Damaged,212.56
RET-004295,ITEM-00027359,ORD-0005632,2024-08-22,Late Delivery,617.64
RET-004296,ITEM-00023003,ORD-0012987,2024-08-06,Late Delivery,529.84
RET-004297,ITEM-00040421,ORD-0021123,2023-08-24,Late Delivery,149.82
RET-004298,ITEM-00056937,ORD-0017732,2022-11-02,Damaged,74.3
RET-004299,ITEM-00037486,ORD-0020397,2024-05-19,Changed Mind,286.92
RET-004300,ITEM-00015123,ORD-0017598,2023-11-30,Late Delivery,578.25
RET-004301,ITEM-00006559,ORD-0018054,2024-12-17,WrongItem,814.36
RET-004302,ITEM-00017803,ORD-0022653,2024-03-30,Damaged,193.74
RET-004303,ITEM-00028140,ORD-0021597,2022-02-28,Late Delivery,279.28
RET-004304,ITEM-00043126,ORD-0014362,2023-10-26,Damaged,1145.5
RET-004305,ITEM-00061699,ORD-0015548,2023-04-27,WrongItem,505.25
RET-004306,ITEM-00026559,ORD-0002827,2022-03-25,Damaged,0.0
RET-004307,ITEM-00005537,ORD-0002018,2022-04-08,Changed Mind,267.63
RET-004308,ITEM-00014183,ORD-0006347,2024-04-30,Damaged,75.34
RET-004309,ITEM-00012626,ORD-0018721,2023-12-30,Not as Described,41.84
RET-004310,ITEM-00057863,ORD-0003281,2024-04-24,Not as Described,456.36
RET-004311,ITEM-00013991,ORD-0006679,2023-10-08,Not as Described,303.6
RET-004312,ITEM-00057824,ORD-0002104,2023-08-28,Damaged,241.85
RET-004313,ITEM-00021752,ORD-0018546,2023-10-30,Changed Mind,436.4
RET-004314,ITEM-00044157,ORD-0018925,2024-06-26,Changed Mind,131.76
RET-004315,ITEM-00063843,ORD-0024582,2024-09-16,Late Delivery,160.41
RET-004316,ITEM-00040928,ORD-0020894,2024-08-29,Changed Mind,110.8
RET-004317,ITEM-00031053,ORD-0006534,2023-11-18,Damaged,188.29
RET-004318,ITEM-00059980,ORD-0013992,2024-03-18,Not as Described,626.92
RET-004319,ITEM-00007733,ORD-0009047,2022-07-14,Not as Described,302.84
RET-004320,ITEM-00056461,ORD-0000866,2024-07-13,Not as Described,414.4
RET-004321,ITEM-00069582,ORD-0023640,2023-03-17,Not as Described,176.85
RET-004322,ITEM-00060166,ORD-0022312,2023-09-10,Late Delivery,631.17
RET-004323,ITEM-00068815,ORD-0017165,2023-02-07,WrongItem,405.12
RET-004324,ITEM-00060663,ORD-0008626,2022-09-23,WrongItem,786.05
RET-004325,ITEM-00014930,ORD-0011354,2022-08-27,Changed Mind,223.12
RET-004326,ITEM-00033953,ORD-0023929,2024-08-24,Damaged,118.51
RET-004327,ITEM-00036252,ORD-0000216,2023-11-14,,389.2
RET-004328,ITEM-00061096,ORD-0010648,2024-08-02,Damaged,321.0
RET-004329,ITEM-00053441,ORD-0012891,2023-02-24,WrongItem,12.94
RET-004330,ITEM-00009162,ORD-0008594,2022-05-15,Damaged,450.68
RET-004331,ITEM-00065164,ORD-0003293,2022-03-01,Changed Mind,1058.8
RET-004332,ITEM-00042639,ORD-0016586,2024-09-17,Late Delivery,171.24
RET-004333,ITEM-00012901,ORD-0001173,2022-09-14,Not as Described,802.56
RET-004334,ITEM-00043036,ORD-0022951,2024-03-30,Late Delivery,220.94
RET-004335,ITEM-00003431,ORD-0021388,2022-10-31,Damaged,924.6
RET-004336,ITEM-00025062,ORD-0021434,2023-08-04,Changed Mind,165.11
RET-004337,ITEM-00067060,ORD-0020913,2024-08-17,Changed Mind,864.56
RET-004338,ITEM-00061263,ORD-0011669,2022-10-13,Changed Mind,684.99
RET-004339,ITEM-00049314,ORD-0011763,2024-05-06,WrongItem,213.12
RET-004340,ITEM-00006903,ORD-0018824,2022-11-05,Damaged,428.05
RET-004341,ITEM-00010752,ORD-0023445,2023-05-04,Late Delivery,53.7
RET-004342,ITEM-00037073,ORD-0013690,2024-06-05,Late Delivery,19.23
RET-004343,ITEM-00053631,ORD-0022787,2024-08-24,Late Delivery,55.04
RET-004344,ITEM-00022907,ORD-0023279,2023-05-23,Damaged,81.04
RET-004345,ITEM-00003953,ORD-0023207,2022-03-17,WrongItem,346.26
RET-004346,ITEM-00062448,ORD-0014747,2024-02-07,Damaged,50.1
RET-004347,ITEM-00007249,ORD-0000440,2022-04-30,WrongItem,43.18
RET-004348,ITEM-00024455,ORD-0011202,2024-04-11,Changed Mind,483.54
RET-004349,ITEM-00061311,ORD-0004255,2023-12-14,Late Delivery,-134.72
RET-004350,ITEM-00031538,ORD-0001446,2022-11-15,Not as Described,699.12
RET-004351,ITEM-00023424,ORD-0015006,2025-01-16,WrongItem,215.31
RET-004352,ITEM-00008040,ORD-0011395,2024-11-15,WrongItem,448.44
RET-004353,ITEM-00035841,ORD-0006428,2023-07-10,Changed Mind,1062.25
RET-004354,ITEM-00068697,ORD-0019946,2022-03-25,Changed Mind,37.8
RET-004355,ITEM-00058855,ORD-0020212,2023-06-07,Changed Mind,326.43
RET-004356,ITEM-00001765,ORD-0007032,2023-06-01,Late Delivery,168.06
RET-004357,ITEM-00066194,ORD-0008245,2022-11-25,WrongItem,662.01
RET-004358,ITEM-00016301,ORD-0010972,2022-09-29,WrongItem,37.33
RET-004359,ITEM-00035249,ORD-0009164,2022-06-11,Late Delivery,370.23
RET-004360,ITEM-00008340,ORD-0016012,2025-03-21,Changed Mind,744.85
RET-004361,ITEM-00010536,ORD-0013451,2024-10-09,Not as Described,51.32
RET-004362,ITEM-00002555,ORD-0021849,2022-08-14,Damaged,806.5
RET-004363,ITEM-00021736,ORD-0023282,2022-01-16,Late Delivery,17.53
RET-004364,ITEM-00069420,ORD-0023517,2024-09-01,Damaged,458.76
RET-004365,ITEM-00043064,ORD-0016287,2022-07-18,WrongItem,246.76
RET-004366,ITEM-00011513,ORD-0019119,2022-09-09,WrongItem,261.9
RET-004367,ITEM-00020167,ORD-0023960,2024-06-01,Changed Mind,157.51
RET-004368,ITEM-00046235,ORD-0016313,2024-06-26,Not as Described,206.21
RET-004369,ITEM-00039279,ORD-0000783,2022-03-03,WrongItem,30.56
RET-004370,ITEM-00060761,ORD-0013954,2022-08-20,WrongItem,208.95
RET-004371,ITEM-00021422,ORD-0018900,2024-01-12,Damaged,262.32
RET-004372,ITEM-00024296,ORD-0004037,2024-10-21,Late Delivery,32.51
RET-004373,ITEM-00056392,ORD-0017816,2023-05-01,Changed Mind,917.44
RET-004374,ITEM-00011544,ORD-0016854,2025-01-01,Damaged,330.15
RET-004375,ITEM-00001539,ORD-0003362,2022-03-17,Damaged,598.6
RET-004376,ITEM-00036555,ORD-0010402,2024-12-14,Changed Mind,43.07
RET-004377,ITEM-00027211,ORD-0009684,2024-05-03,Damaged,212.88
RET-004378,ITEM-00060789,ORD-0024419,2023-09-28,Changed Mind,714.9
RET-004379,ITEM-00035941,ORD-0017582,2023-09-23,Late Delivery,210.99
RET-004380,ITEM-00025044,,2022-06-29,Damaged,187.95
RET-004381,ITEM-00030389,ORD-0004916,2022-06-11,Late Delivery,37.44
RET-004382,ITEM-00057517,ORD-0008310,2023-02-12,Not as Described,304.56
RET-004383,ITEM-00052128,ORD-0013355,2022-05-02,Not as Described,209.6
RET-004384,ITEM-00044447,ORD-0003315,2024-01-13,Not as Described,34.78
RET-004385,ITEM-00006513,ORD-0016695,2022-12-08,Not as Described,370.16
RET-004386,ITEM-00043876,ORD-0004781,2023-05-27,WrongItem,13.67
RET-004387,ITEM-00008768,ORD-0005689,2024-12-11,WrongItem,651.72
RET-004388,ITEM-00047642,ORD-0006150,2022-03-29,Not as Described,73.04
RET-004389,ITEM-00010707,ORD-0021362,2022-10-11,Not as Described,583.92
RET-004390,ITEM-00005801,ORD-0024260,2022-05-21,Changed Mind,632.91
RET-004391,ITEM-00060197,ORD-0014883,2022-07-02,Changed Mind,231.65
RET-004392,ITEM-00011846,ORD-0015343,2024-08-07,WrongItem,640.2
RET-004393,ITEM-00019679,ORD-0004757,2022-07-20,Not as Described,146.3
RET-004394,ITEM-00027151,ORD-0017731,2024-06-24,Damaged,114.01
RET-004395,ITEM-00069789,ORD-0006284,2023-05-30,WrongItem,591.9
