order_id,customer_id,order_date,payment_method,channel,region,status
ORD-0019024,CUST-000745,2024-08-16 00:00:00,PayPal,Mobile App,East,Completed
ORD-0019025,CUST-003883,2023-07-25 11:02:35,COD,Mobile App,North,Completed
ORD-0019026,CUST-003778,2023-01-16 04:55:34,DC,Marketplace,South,Completed
ORD-0019027,CUST-004154,2022-02-07 03:18:49,Bank Transfer,Web,West,Completed
ORD-0019028,CUST-002589,2022-11-09 09:39:36,CC,Marketplace,Central,Completed
ORD-0019029,CUST-003628,2023-12-16 16:24:27,DC,Marketplace,Central,Completed
ORD-0019030,CUST-002013,2022-07-13 03:38:13,PayPal,Mobile App,West,Completed
ORD-0019031,CUST-002160,2024-01-29 12:57:17,CC,Marketplace,East,Completed
ORD-0019032,CUST-002540,2024-01-18 05:35:34,DC,Marketplace,Central,Cancelled
ORD-0019033,CUST-002898,2022-05-07 16:19:52,PayPal,Marketplace,South,Completed
ORD-0019034,CUST-001496,2023-02-14 23:59:40,PayPal,Web,Central,Completed
ORD-0019035,CUST-003189,2022-03-06 11:07:46,PayPal,Web,North,Completed
ORD-0019036,CUST-003834,2022-06-23 19:36:19,PayPal,Marketplace,South,Completed
ORD-0019037,CUST-000231,2024-04-05 04:54:59,CC,Marketplace,North,Completed
ORD-0019038,CUST-003900,2023-07-03 08:48:20,CC,Marketplace,Central,Pending
ORD-0019039,CUST-001289,2022-03-12 11:39:45,CC,Mobile App,Central,Completed
ORD-0019040,CUST-004606,2024-02-27 03:41:22,PayPal,Mobile App,South,Completed
ORD-0019041,CUST-003167,2022-01-23 15:10:17,Bank Transfer,Marketplace,West,Pending
ORD-0019042,CUST-004426,2022-04-04 17:47:06,DC,Marketplace,South,Completed
ORD-0019043,CUST-001611,2024-07-30 20:38:23,COD,Mobile App,Central,Completed
ORD-0019044,CUST-000882,2023-01-13 10:07:25,COD,Mobile App,North,Completed
ORD-0019045,CUST-002739,2024-02-21 08:51:22,COD,Marketplace,North,Completed
ORD-0019046,CUST-002611,2022-05-13 15:10:50,Bank Transfer,Mobile App,South,Completed
ORD-0019047,CUST-000922,2024-05-13 19:10:36,DC,Web,North,Completed
ORD-0019048,CUST-002466,2022-06-18 22:01:03,DC,Marketplace,North,Completed
ORD-0019049,CUST-004287,2023-02-15 21:38:34,COD,Marketplace,West,Completed
ORD-0019050,CUST-002405,2023-09-08 22:34:06,Bank Transfer,Marketplace,South,Completed
ORD-0019051,CUST-000098,2024-09-25 06:44:57,PayPal,Mobile App,North,Completed
ORD-0019052,CUST-001522,2022-08-11 01:49:21,PayPal,Mobile App,South,Completed
ORD-0019053,CUST-001698,2023-10-04 05:41:10,PayPal,Mobile App,Central,Completed
ORD-0019054,CUST-002724,2023-07-25 12:35:47,DC,Web,West,Completed
ORD-0019055,CUST-003666,2023-06-02 11:08:23,COD,Marketplace,South,Completed
ORD-0019056,CUST-000992,2024-06-12 03:50:05,Bank Transfer,Mobile App,South,Completed
ORD-0019057,CUST-000060,2023-01-30 01:34:57,PayPal,Web,East,Cancelled
ORD-0019058,CUST-002693,2022-01-11 01:59:44,COD,Web,North,Completed
ORD-0019059,CUST-004190,2023-07-20 14:21:54,Bank Transfer,Marketplace,West,Completed
ORD-0019060,CUST-002361,2023-06-28 01:09:57,DC,Marketplace,South,Pending
ORD-0019061,CUST-001795,2023-04-22 15:37:13,COD,Marketplace,Central,Completed
ORD-0019062,CUST-002718,2024-11-16 01:14:04,PayPal,Mobile App,East,Completed
ORD-0019063,CUST-000306,2022-12-15 15:41:12,PayPal,Marketplace,South,Pending
ORD-0019064,CUST-002395,2022-12-01 12:53:37,DC,Web,North,Pending
ORD-0019065,CUST-002547,2022-06-25 21:10:53,CC,Mobile App,Central,Completed
ORD-0019066,CUST-003195,2023-12-15 09:54:10,COD,Mobile App,Central,Completed
ORD-0019067,CUST-000794,2022-12-10 05:51:04,COD,Marketplace,South,Completed
ORD-0019068,CUST-004593,2023-08-09 12:52:09,COD,Web,North,Completed
ORD-0019069,CUST-003082,2023-03-16 07:35:57,CC,Marketplace,North,Completed
ORD-0019070,CUST-000956,2023-08-23 11:13:31,COD,Mobile App,North,Completed
ORD-0019071,CUST-004903,2023-07-24 04:00:23,CC,Marketplace,West,Cancelled
ORD-0019072,CUST-003652,2023-07-08 15:18:50,DC,Web,North,Cancelled
ORD-0019073,CUST-000273,2023-05-17 15:37:07,Bank Transfer,Marketplace,East,Completed
ORD-0019074,CUST-003987,2024-12-13 02:22:27,PayPal,Mobile App,West,Completed
ORD-0019075,CUST-003853,2024-07-20 20:05:21,DC,Web,North,Completed
ORD-0019076,CUST-002374,2022-05-17 18:15:12,Bank Transfer,Mobile App,East,Completed
ORD-0019077,CUST-003829,2022-10-03 12:29:22,COD,Marketplace,North,Completed
ORD-0019078,CUST-003118,2024-09-10 22:06:33,CC,Web,East,Completed
ORD-0019079,CUST-004380,2023-01-19 01:39:24,CC,Mobile App,East,Completed
ORD-0019080,CUST-003673,2023-10-02 13:46:09,DC,Web,Central,Pending
ORD-0019081,CUST-004571,2023-02-14 22:46:07,PayPal,Web,West,Completed
ORD-0019082,CUST-003124,2023-07-31 14:16:01,DC,Mobile App,West,Completed
ORD-0019083,CUST-002370,2024-12-22 12:18:50,DC,Mobile App,South,Completed
ORD-0019084,CUST-003370,2022-07-01 14:36:02,Bank Transfer,Web,South,Completed
ORD-0019085,CUST-000801,2023-05-04 01:57:30,CC,Marketplace,North,Completed
ORD-0019086,CUST-001609,2022-01-12 05:36:30,CC,Mobile App,South,Pending
ORD-0019087,CUST-002912,2023-11-26 03:36:00,PayPal,Marketplace,South,Completed
ORD-0019088,CUST-004729,2023-05-11 15:55:32,Bank Transfer,Marketplace,East,Completed
ORD-0019089,CUST-003474,2022-07-11 00:54:05,CC,Web,West,Completed
ORD-0019090,CUST-003527,2022-03-30 12:00:45,CC,Mobile App,North,Completed
ORD-0019091,CUST-001384,2024-02-01 11:26:29,COD,Mobile App,East,Completed
ORD-0019092,CUST-004862,2024-09-09 06:16:45,PayPal,Marketplace,East,Completed
ORD-0019093,CUST-000419,2023-05-14 18:26:54,PayPal,Web,East,Completed
ORD-0019094,CUST-004106,2023-12-14 12:21:44,COD,Web,West,Completed
ORD-0019095,CUST-003987,2023-08-04 01:34:33,Bank Transfer,Web,West,Cancelled
ORD-0019096,CUST-003512,2024-02-01 01:31:34,CC,Web,North,Cancelled
ORD-0019097,CUST-000990,2024-09-10 11:37:53,PayPal,Marketplace,Central,Completed
ORD-0019098,CUST-004637,2023-02-11 20:31:43,CC,Mobile App,East,Completed
ORD-0019099,CUST-002520,2024-01-05 06:10:21,Bank Transfer,Web,West,Completed
ORD-0019100,CUST-002352,2022-03-28 03:42:08,CC,Marketplace,Central,Completed
ORD-0019101,CUST-004303,2024-12-04 10:18:38,DC,Marketplace,East,Completed
ORD-0019102,CUST-000544,2024-09-25 06:59:54,CC,Marketplace,South,Completed
ORD-0019103,CUST-002177,2022-01-31 15:26:07,DC,Web,South,Completed
ORD-0019104,CUST-000266,2023-10-02 06:10:07,CC,Mobile App,South,Completed
ORD-0019105,CUST-002351,2022-10-31 14:55:49,DC,Web,West,Completed
ORD-0019106,CUST-003668,2023-09-08 14:03:37,PayPal,Web,West,Completed
ORD-0019107,CUST-003288,2023-01-08 06:57:38,COD,Marketplace,Central,Completed
ORD-0019108,CUST-003108,2023-03-20 21:11:04,Bank Transfer,Web,East,Completed
ORD-0019109,CUST-002718,2023-04-05 20:24:04,PayPal,Mobile App,West,Completed
ORD-0019110,CUST-002130,2024-04-01 07:39:17,PayPal,Mobile App,East,Completed
ORD-0019111,CUST-004106,2023-12-27 17:10:52,COD,Marketplace,North,Completed
ORD-0019112,CUST-004354,2023-02-25 14:28:11,DC,Marketplace,Central,Completed
ORD-0019113,CUST-003444,2022-06-16 23:30:11,Bank Transfer,Web,North,Pending
ORD-0019114,CUST-001260,2022-04-19 08:10:01,PayPal,Mobile App,North,Completed
ORD-0019115,CUST-003130,2023-04-12 09:22:54,PayPal,Marketplace,North,Completed
ORD-0019116,CUST-001774,2024-08-22 10:29:39,CC,Web,North,Completed
ORD-0019117,CUST-002574,2024-02-27 11:30:50,PayPal,Marketplace,Central,Completed
ORD-0019118,CUST-001673,2023-07-13 10:43:04,CC,Mobile App,South,Cancelled
ORD-0019119,CUST-002905,2024-05-12 03:25:58,CC,Web,South,Completed
ORD-0019120,CUST-002795,2022-11-04 02:24:54,DC,Web,North,Completed
ORD-0019121,CUST-003377,2022-02-12 22:51:34,PayPal,Web,East,Completed
ORD-0019122,CUST-001156,2022-11-30 09:23:15,PayPal,Mobile App,West,Completed
ORD-0019123,CUST-000685,2024-06-26 10:35:55,COD,Mobile App,North,Completed
ORD-0019124,CUST-002523,2023-01-21 07:07:53,COD,Web,South,Completed
ORD-0019125,CUST-002265,2024-12-30 18:36:22,Bank Transfer,Web,West,Completed
ORD-0019126,CUST-002341,2022-10-27 23:44:56,DC,Mobile App,Central,Cancelled
ORD-0019127,CUST-002129,2024-01-07 23:01:37,Bank Transfer,Web,Central,Completed
ORD-0019128,CUST-003930,2022-08-31 02:02:47,PayPal,Mobile App,North,Completed
ORD-0019129,CUST-002989,2024-02-16 23:57:04,COD,Web,Central,Completed
ORD-0019130,CUST-003491,2024-07-08 21:00:06,COD,Mobile App,West,Completed
ORD-0019131,CUST-003123,2023-12-12 23:50:55,DC,Web,East,Completed
ORD-0019132,CUST-002705,2022-09-05 07:18:29,CC,Web,South,Completed
ORD-0019133,CUST-001364,2024-02-26 01:10:40,PayPal,Web,South,Completed
ORD-0019134,CUST-004102,2023-07-18 19:04:46,DC,Marketplace,West,Completed
ORD-0019135,CUST-001697,2023-10-08 20:37:48,Bank Transfer,Marketplace,North,Completed
ORD-0019136,CUST-004785,2024-09-28 03:53:46,Bank Transfer,Marketplace,Central,Completed
ORD-0019137,CUST-000181,2024-07-28 07:17:58,DC,Mobile App,West,Completed
ORD-0019138,CUST-004105,2024-09-09 10:44:32,Bank Transfer,Marketplace,East,Completed
ORD-0019139,CUST-002361,2023-09-05 13:11:55,Bank Transfer,Marketplace,North,Completed
ORD-0019140,CUST-001492,2022-02-24 15:03:09,PayPal,Mobile App,South,Completed
ORD-0019141,CUST-004715,2024-09-26 04:17:48,DC,Mobile App,East,Completed
ORD-0019142,CUST-001880,2024-09-01 21:31:44,COD,Mobile App,South,Completed
ORD-0019143,CUST-002065,2024-07-25 22:14:25,COD,Mobile App,West,Completed
ORD-0019144,CUST-004627,2022-05-15 19:28:00,PayPal,Web,East,Pending
ORD-0019145,CUST-001763,2023-04-24 20:44:16,Bank Transfer,Mobile App,North,Completed
ORD-0019146,CUST-000467,2024-09-05 00:49:57,Bank Transfer,Mobile App,East,Completed
ORD-0019147,CUST-001529,2023-10-27 05:09:38,Bank Transfer,Mobile App,North,Completed
ORD-0019148,CUST-004870,2023-08-17 08:14:51,COD,Marketplace,North,Cancelled
ORD-0019149,CUST-003145,2022-07-12 14:29:38,PayPal,Web,West,Completed
ORD-0019150,CUST-001196,2022-03-19 06:51:03,CC,Marketplace,West,Completed
ORD-0019151,CUST-000459,2023-06-03 08:40:03,CC,Web,Central,Completed
ORD-0019152,CUST-000991,2024-03-21 20:55:11,COD,Web,North,Completed
ORD-0019153,CUST-000389,2023-01-21 06:27:43,COD,Mobile App,Central,Completed
ORD-0019154,CUST-002174,2023-07-15 11:58:16,PayPal,Marketplace,Central,Completed
ORD-0019155,CUST-000574,2023-07-23 19:52:20,CC,Mobile App,East,Completed
ORD-0019156,CUST-003514,2023-07-18 18:00:19,CC,Mobile App,West,Refunded
ORD-0019157,CUST-001903,2022-12-09 13:16:13,CC,Mobile App,West,Pending
ORD-0019158,CUST-003801,2024-02-21 20:15:42,DC,Marketplace,North,Completed
ORD-0019159,CUST-003322,2024-01-09 05:14:01,DC,Mobile App,Central,Completed
ORD-0019160,CUST-001850,2022-12-21 19:34:10,CC,Mobile App,East,Completed
ORD-0019161,CUST-000990,2022-09-20 06:04:13,DC,Marketplace,North,Completed
ORD-0019162,CUST-003487,2023-07-17 00:45:32,PayPal,Mobile App,South,Completed
ORD-0019163,CUST-000616,2022-04-17 04:26:41,DC,Web,East,Cancelled
ORD-0019164,CUST-001096,2022-11-22 06:03:33,CC,Web,East,Completed
ORD-0019165,CUST-003085,2022-07-18 07:14:01,COD,Marketplace,East,Completed
ORD-0019166,CUST-004217,2022-11-24 11:49:46,Bank Transfer,Web,South,Completed
ORD-0019167,CUST-004956,2024-06-04 09:03:06,CC,Mobile App,North,Completed
ORD-0019168,CUST-004939,2023-09-15 17:52:03,COD,Mobile App,West,Pending
ORD-0019169,CUST-001353,2023-06-13 21:04:10,PayPal,Marketplace,North,Completed
ORD-0019170,CUST-003515,2023-04-11 06:55:10,DC,Mobile App,Central,Completed
ORD-0019171,CUST-000213,2023-10-29 14:37:50,Bank Transfer,Marketplace,East,Completed
ORD-0019172,CUST-001575,2024-09-06 06:43:13,CC,Marketplace,South,Completed
ORD-0019173,CUST-000608,2023-12-18 14:19:59,DC,Marketplace,East,Completed
ORD-0019174,CUST-000352,2023-07-18 18:42:22,PayPal,Web,North,Completed
ORD-0019175,CUST-002178,2024-07-12 00:51:28,PayPal,Web,North,Completed
ORD-0019176,CUST-001600,2024-05-08 05:25:19,CC,Marketplace,Central,Cancelled
ORD-0019177,CUST-001004,2022-01-31 06:06:28,DC,Mobile App,East,Completed
ORD-0019178,CUST-004221,2024-03-11 01:00:52,DC,Mobile App,North,Completed
ORD-0019179,CUST-004289,2022-02-10 23:33:09,PayPal,Web,West,Completed
ORD-0019180,CUST-004113,2022-02-16 12:04:48,DC,Web,Central,Completed
ORD-0019181,CUST-004131,2024-01-17 06:08:48,DC,Web,Central,Completed
ORD-0019182,CUST-003711,2023-06-17 21:33:23,CC,Mobile App,West,Refunded
ORD-0019183,CUST-001225,2023-12-07 11:20:45,DC,Web,East,Completed
ORD-0019184,CUST-001540,2023-09-23 00:21:11,Bank Transfer,Mobile App,East,Completed
ORD-0019185,CUST-003527,2024-05-13 19:18:24,DC,Web,North,Completed
ORD-0019186,CUST-000220,2022-06-23 11:11:54,DC,Web,West,Completed
ORD-0019187,CUST-000503,2022-10-26 14:33:57,Bank Transfer,Web,Central,Completed
ORD-0019188,CUST-002429,2022-03-11 03:23:50,Bank Transfer,Web,Central,Completed
ORD-0019189,CUST-002523,2022-10-25 05:52:52,PayPal,Mobile App,East,Completed
ORD-0019190,CUST-001516,2023-12-15 00:00:16,CC,Marketplace,West,Completed
ORD-0019191,CUST-002589,2022-10-26 19:46:56,DC,Web,West,Completed
ORD-0019192,CUST-001219,2022-01-08 14:27:46,PayPal,Web,East,Completed
ORD-0019193,CUST-002934,2024-04-20 14:32:34,DC,Marketplace,South,Completed
ORD-0019194,CUST-004544,2022-10-26 04:17:30,DC,Marketplace,South,Completed
ORD-0019195,CUST-004421,2024-04-15 10:41:32,COD,Web,East,Completed
ORD-0019196,CUST-002833,2022-03-05 21:47:29,DC,Marketplace,Central,Completed
ORD-0019197,CUST-000038,2022-01-17 08:38:31,DC,Mobile App,East,Completed
ORD-0019198,CUST-004699,2022-04-16 08:46:44,PayPal,Mobile App,North,Pending
ORD-0019199,CUST-004333,2023-09-21 10:13:30,COD,Mobile App,North,Completed
ORD-0019200,CUST-004542,2022-01-15 06:07:41,COD,Marketplace,West,Pending
ORD-0019201,CUST-001059,2022-04-16 23:33:31,PayPal,Web,East,Completed
ORD-0019202,CUST-002980,2024-05-08 05:06:20,CC,Marketplace,South,Completed
ORD-0019203,CUST-004705,2023-06-16 16:11:39,CC,Marketplace,North,Completed
ORD-0019204,CUST-000354,2023-06-28 07:14:36,COD,Mobile App,South,Completed
ORD-0019205,CUST-001097,2022-04-04 00:00:21,Bank Transfer,Marketplace,East,Completed
ORD-0019206,CUST-004984,2024-08-10 23:06:35,DC,Mobile App,Central,Completed
ORD-0019207,CUST-000417,2024-10-09 05:20:08,COD,Web,South,Completed
ORD-0019208,CUST-004925,2022-02-24 22:40:27,Bank Transfer,Mobile App,Central,Completed
ORD-0019209,CUST-000935,2022-05-20 23:39:51,CC,Mobile App,Central,Pending
ORD-0019210,CUST-003928,2022-10-22 19:47:37,COD,Marketplace,Central,Completed
ORD-0019211,CUST-001861,2024-07-29 17:00:16,DC,Marketplace,East,Completed
ORD-0019212,CUST-003845,2023-05-31 07:20:41,PayPal,Mobile App,Central,Completed
ORD-0019213,CUST-003045,2024-04-26 08:14:19,PayPal,Web,West,Completed
ORD-0019214,CUST-003077,2022-03-30 04:16:17,Bank Transfer,Mobile App,South,Completed
ORD-0019215,CUST-004581,2023-11-05 21:52:36,DC,Marketplace,East,Completed
ORD-0019216,CUST-004537,2022-09-09 13:23:26,Bank Transfer,Marketplace,North,Completed
ORD-0019217,CUST-002086,2022-01-11 16:34:01,PayPal,Marketplace,Central,Completed
ORD-0019218,CUST-003566,2022-05-06 19:19:52,CC,Web,North,Completed
ORD-0019219,CUST-000790,2024-01-04 22:10:33,DC,Mobile App,Central,Completed
ORD-0019220,CUST-004995,2022-07-10 16:45:02,CC,Marketplace,South,Completed
ORD-0019221,CUST-000862,2024-08-21 17:45:08,Bank Transfer,Web,Central,Completed
ORD-0019222,CUST-001863,2023-05-25 12:47:28,CC,Mobile App,East,Completed
ORD-0019223,CUST-004122,2024-08-10 09:46:52,COD,Web,South,Completed
ORD-0019224,CUST-004715,2023-02-17 03:07:19,CC,Marketplace,West,Completed
ORD-0019225,CUST-003749,2024-12-24 14:01:25,COD,Marketplace,North,Completed
ORD-0019226,CUST-003319,2022-12-25 18:27:27,Bank Transfer,Web,East,Cancelled
ORD-0019227,CUST-001736,2024-04-20 06:41:18,PayPal,Web,South,Completed
ORD-0019228,CUST-004080,2024-10-24 08:47:36,PayPal,Mobile App,Central,Pending
ORD-0019229,CUST-000280,2022-06-06 16:55:48,COD,Marketplace,North,Completed
ORD-0019230,CUST-000053,2023-01-10 14:46:57,Bank Transfer,Mobile App,Central,Cancelled
ORD-0019231,CUST-002378,2024-11-24 02:35:02,DC,Marketplace,West,Completed
ORD-0019232,CUST-001583,2024-12-28 05:57:06,PayPal,Mobile App,North,Completed
ORD-0019233,CUST-000841,2023-07-14 09:34:27,COD,Mobile App,Central,Completed
ORD-0019234,CUST-004752,2022-08-21 14:02:19,PayPal,Web,South,Completed
ORD-0019235,CUST-001045,2022-01-30 02:29:43,CC,Web,East,Pending
ORD-0019236,CUST-002985,2022-12-11 05:17:49,CC,Marketplace,North,Completed
ORD-0019237,CUST-001287,2023-07-07 12:17:11,PayPal,Web,Central,Completed
ORD-0019238,CUST-003647,2024-07-07 21:45:08,COD,Marketplace,North,Pending
ORD-0019239,CUST-000625,2023-11-25 20:31:00,Bank Transfer,Mobile App,North,Completed
ORD-0019240,CUST-001241,2023-05-19 04:53:50,PayPal,Marketplace,West,Completed
ORD-0019241,CUST-004946,2024-11-14 15:49:40,COD,Mobile App,North,Completed
ORD-0019242,CUST-004576,2024-08-04 04:48:18,CC,Mobile App,West,Completed
ORD-0019243,,2024-11-14 05:04:50,Bank Transfer,Web,West,Completed
ORD-0019244,CUST-001584,2023-08-09 04:16:52,CC,Web,South,Completed
ORD-0019245,CUST-001107,2023-01-31 17:53:21,Bank Transfer,Web,South,Completed
ORD-0019246,CUST-000720,2023-10-12 11:32:12,COD,Mobile App,North,Completed
ORD-0019247,CUST-001032,2023-09-30 08:48:49,DC,Marketplace,West,Completed
ORD-0019248,CUST-004868,2022-03-26 20:28:48,Bank Transfer,Web,East,Completed
ORD-0019249,CUST-004769,2022-08-05 18:39:23,COD,Mobile App,North,Pending
ORD-0019250,CUST-000232,2023-04-16 13:40:42,CC,Marketplace,North,Completed
ORD-0019251,CUST-001729,2024-01-19 08:51:41,CC,Marketplace,East,Completed
ORD-0019252,CUST-003747,2024-10-25 11:13:00,CC,Mobile App,South,Completed
ORD-0019253,CUST-000362,2022-07-08 13:07:43,DC,Mobile App,East,Completed
ORD-0019254,CUST-001952,2024-01-14 05:12:35,PayPal,Mobile App,East,Completed
ORD-0019255,CUST-003202,2024-08-24 10:12:57,PayPal,Web,West,Completed
ORD-0019256,CUST-000378,2022-10-11 13:34:34,CC,Web,South,Completed
ORD-0019257,CUST-001018,2023-09-29 06:24:32,DC,Web,East,Pending
ORD-0019258,CUST-003461,2023-06-06 21:19:30,CC,Mobile App,Central,Completed
ORD-0019259,CUST-003558,2022-08-02 22:25:27,DC,Marketplace,West,Completed
ORD-0019260,CUST-004096,2023-03-12 10:16:32,CC,Mobile App,Central,Completed
ORD-0019261,CUST-001611,2022-12-29 04:18:32,DC,Mobile App,East,Completed
ORD-0019262,CUST-000418,2024-04-13 23:52:39,COD,Web,Central,Completed
ORD-0019263,CUST-000965,2023-11-28 04:06:21,COD,Mobile App,West,Completed
ORD-0019264,CUST-002306,2024-01-13 13:19:08,PayPal,Mobile App,West,Completed
ORD-0019265,CUST-000881,2023-07-20 16:31:02,DC,Marketplace,North,Completed
ORD-0019266,CUST-000203,2024-07-26 01:22:30,Bank Transfer,Marketplace,Central,Completed
ORD-0019267,CUST-001425,2022-01-24 15:37:25,CC,Mobile App,East,Completed
ORD-0019268,CUST-000101,2023-06-24 17:21:37,Bank Transfer,Web,Central,Completed
ORD-0019269,CUST-003507,2023-05-21 02:46:29,COD,Mobile App,South,Completed
ORD-0019270,CUST-002819,2024-05-06 07:30:34,Bank Transfer,Marketplace,Central,Completed
ORD-0019271,CUST-003091,2024-03-10 14:57:16,Bank Transfer,Web,East,Completed
ORD-0019272,CUST-000745,2023-01-13 04:12:19,CC,Marketplace,Central,Completed
ORD-0019273,CUST-000546,2022-05-04 01:17:10,CC,Marketplace,East,Completed
ORD-0019274,CUST-000506,2023-10-17 03:32:41,PayPal,Mobile App,West,Refunded
ORD-0019275,CUST-000976,2022-03-28 19:40:45,PayPal,Mobile App,East,Completed
ORD-0019276,CUST-001627,2022-07-07 17:05:02,COD,Marketplace,Central,Completed
ORD-0019277,CUST-002541,2023-11-29 12:26:56,DC,Web,East,Completed
ORD-0019278,CUST-004736,2024-09-20 00:13:29,PayPal,Mobile App,Central,Completed
ORD-0019279,CUST-002100,2024-03-09 07:59:12,CC,Marketplace,South,Completed
ORD-0019280,CUST-000402,2023-08-01 21:02:46,DC,Mobile App,East,Completed
ORD-0019281,CUST-002589,2022-02-10 05:08:21,PayPal,Marketplace,South,Completed
ORD-0019282,CUST-001798,2024-11-17 14:00:08,Bank Transfer,Mobile App,North,Completed
ORD-0019283,CUST-004494,2024-03-01 10:26:55,PayPal,Mobile App,North,Completed
ORD-0019284,CUST-003133,2024-04-11 11:26:50,DC,Web,West,Refunded
ORD-0019285,CUST-000189,2024-06-19 08:37:11,CC,Marketplace,Central,Completed
ORD-0019286,CUST-004626,2023-04-12 13:04:01,CC,Mobile App,West,Completed
ORD-0019287,CUST-000392,2024-03-27 20:46:28,DC,Mobile App,South,Completed
ORD-0019288,CUST-001481,2022-04-26 07:24:14,COD,Web,West,Completed
ORD-0019289,CUST-003329,2022-01-13 19:29:54,DC,Web,East,Completed
ORD-0019290,CUST-004656,2024-01-13 00:01:15,Bank Transfer,Mobile App,Central,Completed
ORD-0019291,CUST-003819,2024-10-21 07:28:39,COD,Marketplace,Central,Completed
ORD-0019292,CUST-004167,2023-06-04 04:50:02,PayPal,Marketplace,East,Completed
ORD-0019293,CUST-002323,2022-06-29 20:13:41,DC,Marketplace,Central,Completed
ORD-0019294,CUST-001144,2024-10-21 01:54:49,CC,Marketplace,West,Completed
ORD-0019295,CUST-003264,,Bank Transfer,Web,South,Completed
ORD-0019296,CUST-001687,2023-01-04 18:18:19,Bank Transfer,Mobile App,North,Completed
ORD-0019297,CUST-002441,2022-10-02 05:45:14,DC,Web,North,Completed
ORD-0019298,CUST-002588,2022-07-27 06:21:31,PayPal,Web,North,Completed
ORD-0019299,CUST-002272,2022-08-30 10:47:42,PayPal,Mobile App,West,Completed
ORD-0019300,CUST-001956,2023-06-21 02:06:02,COD,Mobile App,North,Cancelled
ORD-0019301,CUST-001259,2022-09-28 12:30:31,CC,Mobile App,South,Completed
ORD-0019302,CUST-002783,2023-12-05 13:48:43,DC,Web,Central,Completed
ORD-0019303,CUST-002369,2023-11-05 02:32:07,CC,Mobile App,North,Completed
ORD-0019304,CUST-003305,2022-06-01 18:47:53,COD,Marketplace,North,Completed
ORD-0019305,CUST-003091,2024-05-11 15:26:00,PayPal,Mobile App,West,Completed
ORD-0019306,CUST-003502,2024-11-11 02:59:21,COD,Marketplace,Central,Completed
ORD-0019307,CUST-003477,2023-11-20 02:21:17,DC,Marketplace,Central,Completed
ORD-0019308,CUST-003180,2022-04-26 17:28:10,DC,Mobile App,South,Completed
ORD-0019309,CUST-002643,2022-04-14 21:27:39,CC,Web,South,Completed
ORD-0019310,,2022-04-05 08:40:16,PayPal,Marketplace,Central,Cancelled
ORD-0019311,CUST-001165,2023-04-12 03:56:23,CC,Mobile App,West,Refunded
ORD-0019312,CUST-000864,2023-06-15 13:06:53,Bank Transfer,Mobile App,South,Completed
ORD-0019313,CUST-002158,2022-01-11 16:11:38,PayPal,Marketplace,North,Completed
ORD-0019314,CUST-004873,2023-08-12 06:04:11,DC,Marketplace,West,Completed
ORD-0019315,CUST-003005,2023-12-04 10:16:54,DC,Marketplace,West,Completed
ORD-0019316,CUST-004896,2023-11-06 10:27:45,Bank Transfer,Web,South,Completed
ORD-0019317,CUST-001650,2024-02-15 05:31:53,Bank Transfer,Web,West,Refunded
ORD-0019318,CUST-002847,2024-05-19 13:08:03,PayPal,Marketplace,Central,Completed
ORD-0019319,CUST-000142,2024-05-09 14:54:19,Bank Transfer,Mobile App,Central,Completed
ORD-0019320,CUST-001572,2023-03-10 17:52:16,PayPal,Marketplace,East,Cancelled
ORD-0019321,CUST-004346,2023-08-11 21:22:25,COD,Mobile App,East,Completed
ORD-0019322,CUST-004586,2024-07-17 02:46:36,CC,Web,West,Completed
ORD-0019323,CUST-002628,2022-11-18 12:28:51,PayPal,Web,Central,Completed
ORD-0019324,CUST-000696,2023-11-05 10:36:19,DC,Mobile App,Central,Completed
ORD-0019325,CUST-001705,2022-01-26 18:20:27,PayPal,Mobile App,South,Completed
ORD-0019326,CUST-004077,2023-10-21 01:49:49,DC,Mobile App,West,Cancelled
ORD-0019327,CUST-000687,2022-11-18 01:44:39,DC,Web,Central,Pending
ORD-0019328,CUST-004968,2022-06-19 14:46:12,PayPal,Web,North,Completed
ORD-0019329,CUST-000559,2023-09-02 01:20:13,PayPal,Marketplace,East,Completed
ORD-0019330,CUST-002916,2024-09-09 02:26:13,PayPal,Mobile App,Central,Completed
ORD-0019331,CUST-002901,2022-09-03 03:30:27,PayPal,Web,North,Pending
ORD-0019332,CUST-004527,2022-03-20 22:22:05,Bank Transfer,Marketplace,West,Completed
ORD-0019333,CUST-002587,2024-01-29 19:34:37,COD,Mobile App,Central,Cancelled
ORD-0019334,CUST-001360,2023-04-25 18:01:02,CC,Marketplace,South,Completed
ORD-0019335,CUST-004991,2022-10-31 23:49:59,Bank Transfer,Marketplace,North,Completed
ORD-0019336,CUST-002077,2022-08-21 20:05:27,COD,Marketplace,North,Completed
ORD-0019337,CUST-004909,2023-11-07 11:34:25,DC,Marketplace,West,Completed
ORD-0019338,CUST-004126,2023-05-24 08:19:41,DC,Mobile App,West,Completed
ORD-0019339,CUST-001971,2022-02-22 15:42:22,CC,Web,North,Completed
ORD-0019340,CUST-001113,2023-06-08 16:21:22,CC,Web,West,Completed
ORD-0019341,CUST-000922,2022-08-21 03:30:52,DC,Mobile App,West,Completed
ORD-0019342,CUST-001688,2024-11-04 23:48:49,COD,Web,West,Completed
ORD-0019343,CUST-002037,2024-08-11 03:58:12,Bank Transfer,Mobile App,East,Completed
