return_id,item_id,order_id,return_date,reason,refund_amount
RET-004327,ITEM-00036252,ORD-0000216,,Unknown,389.2
RET-004328,ITEM-00061096,ORD-0010648,2024-02-08,Damaged,321.0
RET-004329,ITEM-00053441,ORD-0012891,,Wrong Item,12.94
RET-004330,ITEM-00009162,ORD-0008594,,Damaged,450.68
RET-004331,ITEM-00065164,ORD-0003293,2022-01-03,Changed Mind,1058.8
RET-004332,ITEM-00042639,ORD-0016586,,Late Delivery,171.24
RET-004333,ITEM-00012901,ORD-0001173,,Not as Described,802.56
RET-004334,ITEM-00043036,ORD-0022951,,Late Delivery,220.94
RET-004335,ITEM-00003431,ORD-0021388,,Damaged,924.6
RET-004336,ITEM-00025062,ORD-0021434,2023-04-08,Changed Mind,165.11
RET-004337,ITEM-00067060,ORD-0020913,,Changed Mind,864.56
RET-004338,ITEM-00061263,ORD-0011669,,Changed Mind,684.99
RET-004339,ITEM-00049314,ORD-0011763,2024-06-05,Wrong Item,213.12
RET-004340,ITEM-00006903,ORD-0018824,2022-05-11,Damaged,428.05
RET-004341,ITEM-00010752,ORD-0023445,2023-04-05,Late Delivery,53.7
RET-004342,ITEM-00037073,ORD-0013690,2024-05-06,Late Delivery,19.23
RET-004343,ITEM-00053631,ORD-0022787,,Late Delivery,55.04
RET-004344,ITEM-00022907,ORD-0023279,,Damaged,81.04
RET-004345,ITEM-00003953,ORD-0023207,,Wrong Item,346.26
RET-004346,ITEM-00062448,ORD-0014747,2024-07-02,Damaged,50.1
RET-004347,ITEM-00007249,ORD-0000440,,Wrong Item,43.18
RET-004348,ITEM-00024455,ORD-0011202,2024-11-04,Changed Mind,483.54
RET-004349,ITEM-00061311,ORD-0004255,,Late Delivery,134.72
RET-004350,ITEM-00031538,ORD-0001446,,Not as Described,699.12
RET-004351,ITEM-00023424,ORD-0015006,,Wrong Item,215.31
RET-004352,ITEM-00008040,ORD-0011395,,Wrong Item,448.44
RET-004353,ITEM-00035841,ORD-0006428,2023-10-07,Changed Mind,1062.25
RET-004354,ITEM-00068697,ORD-0019946,,Changed Mind,37.8
RET-004355,ITEM-00058855,ORD-0020212,2023-07-06,Changed Mind,326.43
RET-004356,ITEM-00001765,ORD-0007032,2023-01-06,Late Delivery,168.06
RET-004357,ITEM-00066194,ORD-0008245,,Wrong Item,662.01
RET-004358,ITEM-00016301,ORD-0010972,,Wrong Item,37.33
RET-004359,ITEM-00035249,ORD-0009164,2022-11-06,Late Delivery,370.23
RET-004360,ITEM-00008340,ORD-0016012,,Changed Mind,744.85
RET-004361,ITEM-00010536,ORD-0013451,2024-09-10,Not as Described,51.32
RET-004362,ITEM-00002555,ORD-0021849,,Damaged,806.5
RET-004363,ITEM-00021736,ORD-0023282,,Late Delivery,17.53
RET-004364,ITEM-00069420,ORD-0023517,2024-01-09,Damaged,458.76
RET-004365,ITEM-00043064,ORD-0016287,,Wrong Item,246.76
RET-004366,ITEM-00011513,ORD-0019119,2022-09-09,Wrong Item,261.9
RET-004367,ITEM-00020167,ORD-0023960,2024-01-06,Changed Mind,157.51
RET-004368,ITEM-00046235,ORD-0016313,,Not as Described,206.21
RET-004369,ITEM-00039279,ORD-0000783,2022-03-03,Wrong Item,30.56
RET-004370,ITEM-00060761,ORD-0013954,,Wrong Item,208.95
RET-004371,ITEM-00021422,ORD-0018900,2024-12-01,Damaged,262.32
RET-004372,ITEM-00024296,ORD-0004037,,Late Delivery,32.51
RET-004373,ITEM-00056392,ORD-0017816,2023-01-05,Changed Mind,917.44
RET-004374,ITEM-00011544,ORD-0016854,,Damaged,330.15
RET-004375,ITEM-00001539,ORD-0003362,,Damaged,598.6
RET-004376,ITEM-00036555,ORD-0010402,,Changed Mind,43.07
RET-004377,ITEM-00027211,ORD-0009684,2024-03-05,Damaged,212.88
RET-004378,ITEM-00060789,ORD-0024419,,Changed Mind,714.9
RET-004379,ITEM-00035941,ORD-0017582,,Late Delivery,210.99
RET-004380,ITEM-00025044,,,Damaged,187.95
RET-004381,ITEM-00030389,ORD-0004916,2022-11-06,Late Delivery,37.44
RET-004382,ITEM-00057517,ORD-0008310,2023-12-02,Not as Described,304.56
RET-004383,ITEM-00052128,ORD-0013355,2022-02-05,Not as Described,209.6
RET-004384,ITEM-00044447,ORD-0003315,,Not as Described,34.78
RET-004385,ITEM-00006513,ORD-0016695,2022-08-12,Not as Described,370.16
RET-004386,ITEM-00043876,ORD-0004781,,Wrong Item,13.67
RET-004387,ITEM-00008768,ORD-0005689,2024-11-12,Wrong Item,651.72
RET-004388,ITEM-00047642,ORD-0006150,,Not as Described,73.04
RET-004389,ITEM-00010707,ORD-0021362,2022-11-10,Not as Described,583.92
RET-004390,ITEM-00005801,ORD-0024260,,Changed Mind,632.91
RET-004391,ITEM-00060197,ORD-0014883,2022-02-07,Changed Mind,231.65
RET-004392,ITEM-00011846,ORD-0015343,2024-07-08,Wrong Item,640.2
RET-004393,ITEM-00019679,ORD-0004757,,Not as Described,146.3
RET-004394,ITEM-00027151,ORD-0017731,,Damaged,114.01
RET-004395,ITEM-00069789,ORD-0006284,,Wrong Item,591.9
RET-004396,ITEM-00061388,ORD-0005057,2024-09-01,Not as Described,719.52
RET-004397,ITEM-00066159,ORD-0010601,,Changed Mind,107.61
RET-004398,ITEM-00039821,ORD-0009910,2024-09-05,Wrong Item,744.35
RET-004399,ITEM-00021576,ORD-0007656,2023-01-08,Not as Described,185.97
RET-004400,ITEM-00028335,ORD-0006805,,Wrong Item,853.0
RET-004401,ITEM-00060412,ORD-0016697,,Not as Described,178.04
RET-004402,ITEM-00058737,ORD-0005019,2023-04-05,Changed Mind,200.64
RET-004403,ITEM-00019004,ORD-0009557,,Changed Mind,424.44
RET-004404,ITEM-00004497,ORD-0003580,,Changed Mind,125.96
RET-004405,ITEM-00014669,ORD-0014637,,Wrong Item,199.53
RET-004406,ITEM-00061872,ORD-0001457,,Changed Mind,77.0
RET-004407,ITEM-00029079,ORD-0019951,2023-12-06,Wrong Item,964.4
RET-004408,ITEM-00025768,ORD-0014797,,Wrong Item,85.88
RET-004409,ITEM-00029254,ORD-0011774,,Damaged,480.94
RET-004410,ITEM-00068939,ORD-0008385,,Late Delivery,686.12
RET-004411,ITEM-00020603,ORD-0000437,,Not as Described,475.05
RET-004412,ITEM-00058973,ORD-0015743,,Changed Mind,331.76
RET-004413,ITEM-00068219,ORD-0008950,,Changed Mind,551.85
RET-004414,ITEM-00013759,ORD-0016646,2024-03-12,Unknown,555.16
RET-004415,ITEM-00057548,ORD-0022147,,Wrong Item,372.45
RET-004416,ITEM-00038276,ORD-0010261,,Changed Mind,26.28
RET-004417,ITEM-00015831,ORD-0003072,,Late Delivery,130.6
RET-004418,ITEM-00043551,ORD-0014001,,Damaged,166.02
RET-004419,ITEM-00058503,ORD-0012171,2022-12-04,Damaged,829.76
RET-004420,ITEM-00045482,ORD-0000521,,Not as Described,879.88
RET-004421,ITEM-00048395,ORD-0009579,2022-12-08,Changed Mind,422.8
RET-004422,ITEM-00036969,ORD-0022149,,Wrong Item,247.17
RET-004423,ITEM-00043325,ORD-0005113,2022-01-05,Changed Mind,529.45
RET-004424,ITEM-00032954,ORD-0021887,,Damaged,518.76
RET-004425,ITEM-00050683,ORD-0011991,,Late Delivery,98.64
RET-004426,ITEM-00017347,ORD-0010859,2024-02-08,Not as Described,449.32
RET-004427,ITEM-00036040,ORD-0023984,,Not as Described,554.46
RET-004428,ITEM-00041667,ORD-0023124,,Not as Described,64.5
RET-004429,ITEM-00033385,ORD-0004164,,Damaged,120.51
RET-004430,ITEM-00029441,ORD-0010541,,Late Delivery,157.2
RET-004431,ITEM-00021568,ORD-0006431,2023-03-03,Wrong Item,410.98
RET-004432,ITEM-00069333,ORD-0022318,2022-02-02,Damaged,194.26
RET-004433,ITEM-00046423,ORD-0003604,2024-03-08,Damaged,786.65
RET-004434,ITEM-00032069,ORD-0021476,,Damaged,208.32
RET-004435,ITEM-00065444,ORD-0016357,,Late Delivery,482.01
RET-004436,ITEM-00022333,ORD-0004766,,Changed Mind,108.88
RET-004437,ITEM-00061124,ORD-0021202,,Wrong Item,247.32
RET-004438,ITEM-00002332,ORD-0001364,2023-03-06,Damaged,502.08
RET-004439,ITEM-00008757,ORD-0012775,2024-11-02,Not as Described,107.46
RET-004440,ITEM-00018916,,2024-11-01,Damaged,204.25
RET-004441,ITEM-00065223,ORD-0011498,2022-01-06,Damaged,216.51
RET-004442,ITEM-00011907,ORD-0014715,2024-10-12,Wrong Item,147.82
RET-004443,ITEM-00013777,ORD-0024732,,Changed Mind,462.33
RET-004444,ITEM-00016501,ORD-0008776,,Late Delivery,491.0
RET-004445,ITEM-00040650,ORD-0015205,,Late Delivery,88.36
RET-004446,ITEM-00064227,ORD-0003013,,Wrong Item,683.79
RET-004447,ITEM-00039211,ORD-0007541,,Wrong Item,42.75
RET-004448,ITEM-00063418,ORD-0008882,,Changed Mind,106.98
RET-004449,ITEM-00055084,ORD-0019712,,Wrong Item,107.54
RET-004450,ITEM-00010167,ORD-0003448,,Damaged,588.1
RET-004451,ITEM-00056379,ORD-0001058,,Late Delivery,213.6
RET-004452,ITEM-00037446,ORD-0013662,2022-08-06,Changed Mind,455.72
RET-004453,ITEM-00025457,ORD-0024844,2024-10-03,Not as Described,90.48
RET-004454,ITEM-00056295,ORD-0014021,,Not as Described,181.36
RET-004455,ITEM-00035697,ORD-0018483,,Damaged,60.27
RET-004456,ITEM-00061342,ORD-0009681,2024-09-06,Not as Described,214.38
RET-004457,ITEM-00046711,ORD-0000756,,Wrong Item,751.48
RET-004458,ITEM-00039792,ORD-0003709,2024-10-07,Changed Mind,15.68
RET-004459,ITEM-00010940,ORD-0001575,2024-02-04,Not as Described,151.6
RET-004460,ITEM-00032097,ORD-0003424,2022-04-10,Damaged,280.89
RET-004461,ITEM-00005681,ORD-0019385,,Damaged,502.8
RET-004462,ITEM-00065596,ORD-0010772,2023-06-08,Not as Described,345.48
RET-004463,ITEM-00060819,ORD-0009491,2024-02-10,Wrong Item,242.32
RET-004464,ITEM-00005564,ORD-0002845,2023-09-02,Wrong Item,811.2
RET-004465,ITEM-00006544,ORD-0002202,2022-07-04,Wrong Item,6.26
RET-004466,ITEM-00039761,ORD-0016491,,Not as Described,27.12
RET-004467,ITEM-00031993,ORD-0014858,2023-05-05,Damaged,426.9
RET-004468,ITEM-00046647,ORD-0023005,,Not as Described,499.2
RET-004469,ITEM-00018600,ORD-0001970,2023-11-05,Late Delivery,289.05
RET-004470,ITEM-00066318,ORD-0017375,2024-08-10,Late Delivery,780.32
RET-004471,ITEM-00002985,ORD-0015855,2024-11-08,Damaged,250.3
RET-004472,ITEM-00061853,ORD-0006317,,Late Delivery,453.84
RET-004473,ITEM-00009722,ORD-0008019,2023-04-07,Late Delivery,176.76
RET-004474,ITEM-00008358,ORD-0021058,2022-05-05,Damaged,433.53
RET-004475,ITEM-00019677,ORD-0007932,,Not as Described,113.38
RET-004476,ITEM-00029034,ORD-0001778,2023-12-01,Wrong Item,592.53
RET-004477,ITEM-00039074,ORD-0016021,,Changed Mind,1186.55
RET-004478,ITEM-00053446,ORD-0002231,2023-09-06,Not as Described,437.61
RET-004479,ITEM-00031652,ORD-0014343,,Damaged,218.85
RET-004480,ITEM-00049840,ORD-0012437,2024-12-06,Damaged,427.8
RET-004481,ITEM-00023260,ORD-0010186,,Late Delivery,1225.3
RET-004482,ITEM-00032611,,,Wrong Item,300.2
RET-004483,ITEM-00039513,ORD-0009669,,Late Delivery,241.95
RET-004484,ITEM-00005484,ORD-0019101,,Wrong Item,717.81
RET-004485,ITEM-00015793,ORD-0010829,2023-05-07,Changed Mind,559.29
RET-004486,ITEM-00008190,ORD-0008158,,Late Delivery,29.1
RET-004487,ITEM-00008958,ORD-0023163,,Changed Mind,573.15
RET-004488,ITEM-00055494,ORD-0017633,,Wrong Item,138.48
RET-004489,ITEM-00022824,ORD-0005712,,Wrong Item,195.8
RET-004490,ITEM-00026656,ORD-0014658,2022-11-05,Not as Described,985.84
RET-004491,ITEM-00034913,ORD-0014663,2024-01-03,Late Delivery,726.69
RET-004492,ITEM-00006536,ORD-0005145,,Damaged,411.6
RET-004493,ITEM-00018217,ORD-0019062,,Damaged,494.4
RET-004494,ITEM-00024667,ORD-0016469,,Not as Described,622.2
RET-004495,ITEM-00061986,ORD-0010194,2023-11-05,Not as Described,1157.65
RET-004496,ITEM-00031964,ORD-0020275,,Wrong Item,650.85
RET-004497,ITEM-00037126,ORD-0009495,,Late Delivery,110.49
RET-004498,ITEM-00048590,ORD-0003634,,Late Delivery,305.28
RET-004499,ITEM-00037407,ORD-0002053,,Wrong Item,229.27
RET-004500,ITEM-00017041,ORD-0017093,,Changed Mind,20.14
RET-004501,ITEM-00059589,ORD-0014408,,Not as Described,330.18
RET-004502,ITEM-00068574,ORD-0014502,,Not as Described,650.6
RET-004503,ITEM-00014143,ORD-0001271,,Not as Described,189.91
RET-004504,ITEM-00037890,ORD-0014872,2023-11-07,Late Delivery,615.28
RET-004505,ITEM-00008440,ORD-0019402,2022-01-08,Not as Described,194.49
RET-004506,ITEM-00066312,ORD-0017280,2023-08-10,Changed Mind,649.45
RET-004507,ITEM-00044721,ORD-0009269,,Not as Described,657.76
RET-004508,ITEM-00019102,ORD-0009066,,Wrong Item,609.5
RET-004509,ITEM-00033304,ORD-0010144,2023-09-01,Not as Described,671.28
RET-004510,ITEM-00069719,ORD-0016496,,Wrong Item,179.0
RET-004511,ITEM-00043773,ORD-0001900,,Wrong Item,235.32
RET-004512,ITEM-00062670,ORD-0007953,2024-10-01,Wrong Item,168.33
RET-004513,ITEM-00031037,ORD-0006570,2022-02-08,Damaged,219.3
RET-004514,ITEM-00018586,ORD-0000797,,Damaged,671.52
RET-004515,ITEM-00042254,ORD-0001369,,Not as Described,129.34
RET-004516,ITEM-00061752,ORD-0018533,2022-11-02,Late Delivery,160.39
RET-004517,ITEM-00069228,ORD-0024660,2023-08-10,Damaged,350.56
RET-004518,ITEM-00047927,ORD-0022390,,Changed Mind,29.05
RET-004519,ITEM-00019182,ORD-0010568,2023-09-07,Not as Described,944.75
RET-004520,ITEM-00027179,ORD-0001561,2023-05-02,Changed Mind,364.72
RET-004521,ITEM-00068275,ORD-0010337,2023-04-04,Damaged,227.92
RET-004522,ITEM-00024010,ORD-0012163,2024-10-01,Wrong Item,563.95
RET-004523,ITEM-00060610,ORD-0001776,,Wrong Item,117.81
RET-004524,ITEM-00047448,ORD-0024603,2022-02-11,Not as Described,736.2
RET-004525,ITEM-00006098,ORD-0000565,,Damaged,533.94
RET-004526,ITEM-00027205,ORD-0008397,,Changed Mind,7.65
RET-004527,ITEM-00016648,ORD-0003535,,Damaged,534.68
RET-004528,ITEM-00043519,ORD-0013928,,Changed Mind,722.61
RET-004529,ITEM-00022196,ORD-0023770,2024-07-02,Changed Mind,37.96
RET-004530,ITEM-00053065,ORD-0001325,,Damaged,80.86
RET-004531,ITEM-00043591,ORD-0003483,2023-07-11,Wrong Item,352.5
RET-004532,ITEM-00046950,ORD-0003765,,Late Delivery,203.48
RET-004533,ITEM-00005702,ORD-0021166,,Late Delivery,964.1
RET-004534,ITEM-00040826,ORD-0002626,,Not as Described,289.44
RET-004535,ITEM-00064174,ORD-0023359,2023-11-03,Damaged,39.86
RET-004536,ITEM-00065672,ORD-0010384,,Damaged,519.36
RET-004537,ITEM-00016363,ORD-0007963,,Late Delivery,21.49
RET-004538,ITEM-00055464,ORD-0021933,,Late Delivery,182.72
RET-004539,ITEM-00065812,ORD-0021460,,Damaged,52.16
RET-004540,ITEM-00015050,ORD-0023471,,Damaged,680.75
RET-004541,ITEM-00020624,ORD-0016503,2023-07-11,Changed Mind,225.48
RET-004542,ITEM-00044325,ORD-0009324,,Wrong Item,265.02
RET-004543,ITEM-00051683,ORD-0023430,,Wrong Item,610.32
RET-004544,ITEM-00058064,ORD-0012303,2023-05-03,Wrong Item,116.18
RET-004545,ITEM-00069669,ORD-0006045,2024-07-01,Wrong Item,602.04
RET-004546,ITEM-00040483,ORD-0008718,2024-08-02,Changed Mind,339.9
RET-004547,ITEM-00023272,ORD-0016304,,Damaged,151.84
RET-004548,ITEM-00053520,ORD-0013327,,Damaged,678.63
RET-004549,ITEM-00058747,ORD-0006911,,Damaged,832.5
RET-004550,ITEM-00038330,ORD-0018960,,Not as Described,498.26
RET-004551,ITEM-00058873,ORD-0020992,,Damaged,204.8
RET-004552,ITEM-00005929,ORD-0008932,2024-10-11,Wrong Item,179.1
RET-004553,ITEM-00014096,ORD-0008601,,Not as Described,967.65
RET-004554,ITEM-00005050,ORD-0018291,,Late Delivery,261.0
RET-004555,ITEM-00010731,ORD-0003603,2023-08-06,Not as Described,485.6
RET-004556,ITEM-00066189,ORD-0004777,2024-10-12,Late Delivery,817.68
RET-004557,ITEM-00010720,ORD-0012633,,Damaged,107.52
RET-004558,ITEM-00039198,ORD-0001475,,Damaged,126.39
RET-004559,ITEM-00038995,ORD-0006876,,Wrong Item,225.09
RET-004560,ITEM-00067232,ORD-0012403,,Late Delivery,47.0
RET-004561,ITEM-00055908,ORD-0024281,,Late Delivery,49.32
RET-004562,ITEM-00047334,ORD-0003070,,Wrong Item,6.19
RET-004563,ITEM-00023645,ORD-0000532,2023-04-11,Changed Mind,76.02
RET-004564,ITEM-00000071,ORD-0022091,,Wrong Item,461.48
RET-004565,ITEM-00033562,ORD-0014276,,Wrong Item,915.4
RET-004566,ITEM-00022715,ORD-0000165,2023-11-03,Late Delivery,361.04
RET-004567,ITEM-00055337,ORD-0002083,,Late Delivery,706.4
RET-004568,ITEM-00022476,ORD-0008710,2023-07-03,Wrong Item,187.74
RET-004569,ITEM-00030237,ORD-0001472,2023-01-09,Not as Described,257.34
RET-004570,ITEM-00018493,ORD-0010463,,Not as Described,159.34
RET-004571,ITEM-00051491,ORD-0002272,2024-01-11,Damaged,59.44
RET-004572,ITEM-00006296,ORD-0012287,2024-07-05,Damaged,146.56
RET-004573,ITEM-00034871,ORD-0008171,,Wrong Item,77.74
RET-004574,ITEM-00013388,ORD-0014389,,Damaged,152.61
RET-004575,ITEM-00031423,ORD-0000300,2024-08-11,Wrong Item,892.36
RET-004576,ITEM-00050602,ORD-0019875,,Wrong Item,306.0
RET-004577,ITEM-00003742,ORD-0000922,,Late Delivery,22.48
RET-004578,ITEM-00035087,ORD-0024187,,Damaged,321.16
RET-004579,ITEM-00039301,ORD-0022153,,Changed Mind,155.93
RET-004580,ITEM-00041461,ORD-0014454,,Wrong Item,617.85
RET-004581,ITEM-00015000,ORD-0021085,2022-05-04,Wrong Item,271.59
RET-004582,ITEM-00049807,ORD-0021383,,Wrong Item,139.4
RET-004583,ITEM-00001433,ORD-0014864,,Not as Described,160.02
RET-004584,ITEM-00000986,ORD-0013889,,Wrong Item,214.28
RET-004585,ITEM-00009948,ORD-0012110,,Wrong Item,211.78
RET-004586,ITEM-00052707,ORD-0011223,2023-01-08,Changed Mind,132.51
RET-004587,ITEM-00013323,ORD-0022491,2023-10-10,Not as Described,432.92
RET-004588,ITEM-00048578,ORD-0014507,,Late Delivery,939.7
RET-004589,ITEM-00059085,ORD-0001418,,Late Delivery,114.36
RET-004590,ITEM-00021287,ORD-0014145,,Damaged,519.1
RET-004591,ITEM-00008041,ORD-0012217,,Damaged,377.76
RET-004592,ITEM-00046212,ORD-0024820,,Wrong Item,89.3
RET-004593,ITEM-00055769,ORD-0005880,,Wrong Item,244.2
RET-004594,ITEM-00036662,ORD-0021171,,Damaged,877.0
RET-004595,ITEM-00025163,ORD-0016306,,Not as Described,33.48
RET-004596,ITEM-00034698,ORD-0009751,2023-04-09,Wrong Item,902.56
RET-004597,ITEM-00024141,ORD-0006386,,Late Delivery,883.35
RET-004598,ITEM-00037238,ORD-0000939,2022-09-05,Damaged,786.75
RET-004599,ITEM-00011359,ORD-0019784,2022-11-08,Changed Mind,94.46
RET-004600,ITEM-00061726,ORD-0019294,,Damaged,643.56
RET-004601,ITEM-00063125,ORD-0009011,2024-02-12,Late Delivery,856.48
RET-004602,ITEM-00004216,ORD-0018857,2023-02-11,Late Delivery,439.28
RET-004603,ITEM-00010257,ORD-0015043,,Damaged,202.1
RET-004604,ITEM-00007570,ORD-0019272,,Wrong Item,678.52
RET-004605,ITEM-00001604,ORD-0022819,2022-11-09,Late Delivery,796.3
RET-004606,ITEM-00014973,ORD-0004274,,Damaged,238.51
RET-004607,ITEM-00062520,ORD-0017284,2024-02-06,Damaged,247.6
RET-004608,ITEM-00050503,ORD-0018025,,Not as Described,64.6
RET-004609,ITEM-00020417,ORD-0015150,,Late Delivery,137.13
RET-004610,ITEM-00003910,ORD-0001003,,Late Delivery,719.12
RET-004611,ITEM-00069201,ORD-0009420,2022-06-11,Not as Described,361.48
RET-004612,ITEM-00024334,ORD-0014131,,Damaged,511.25
RET-004613,ITEM-00006877,ORD-0022255,2024-02-11,Not as Described,316.05
RET-004614,ITEM-00036538,ORD-0000236,2023-12-12,Damaged,295.06
RET-004615,ITEM-00011262,ORD-0007283,,Not as Described,104.84
RET-004616,ITEM-00066027,ORD-0012593,2023-08-09,Wrong Item,300.36
RET-004617,ITEM-00009393,ORD-0022804,,Late Delivery,924.88
RET-004618,ITEM-00009986,ORD-0011532,,Damaged,354.15
RET-004619,ITEM-00004633,ORD-0022271,,Late Delivery,111.39
RET-004620,ITEM-00001012,ORD-0019122,,Late Delivery,1107.0
RET-004621,ITEM-00014603,ORD-0015478,,Wrong Item,343.06
RET-004622,ITEM-00012869,ORD-0016985,,Changed Mind,478.62
RET-004623,ITEM-00022181,ORD-0012540,2023-06-05,Changed Mind,193.17
RET-004624,ITEM-00038066,ORD-0012750,,Changed Mind,593.43
RET-004625,ITEM-00058632,ORD-0007485,,Wrong Item,985.3
RET-004626,ITEM-00027833,ORD-0000335,2023-06-01,Not as Described,213.52
RET-004627,ITEM-00055751,ORD-0018365,2022-03-01,Wrong Item,737.85
RET-004628,ITEM-00013067,ORD-0016786,,Changed Mind,833.15
RET-004629,ITEM-00044085,ORD-0017708,,Not as Described,216.5
RET-004630,ITEM-00047036,ORD-0024777,,Wrong Item,946.8
RET-004631,ITEM-00032613,ORD-0007359,,Damaged,129.6
RET-004632,ITEM-00028115,ORD-0005066,,Late Delivery,102.92
RET-004633,ITEM-00067535,ORD-0001281,,Wrong Item,628.83
RET-004634,ITEM-00028538,ORD-0003675,2023-03-05,Changed Mind,926.5
RET-004635,ITEM-00007535,ORD-0000115,,Wrong Item,1148.4
RET-004636,ITEM-00039661,ORD-0007856,,Wrong Item,966.6
RET-004637,ITEM-00014133,ORD-0024512,2024-09-06,Late Delivery,104.33
RET-004638,ITEM-00054046,ORD-0005955,2023-03-12,Wrong Item,269.12
RET-004639,ITEM-00051666,ORD-0020355,2024-04-08,Damaged,69.76
RET-004640,ITEM-00008915,ORD-0010045,,Damaged,673.17
RET-004641,ITEM-00043274,ORD-0023918,,Damaged,87.43
RET-004642,ITEM-00055430,ORD-0001895,2023-12-06,Changed Mind,637.7
RET-004643,ITEM-00046164,ORD-0019577,,Changed Mind,209.24
RET-004644,ITEM-00027894,ORD-0012559,,Damaged,353.82
RET-004645,ITEM-00056592,ORD-0003764,,Changed Mind,303.48
RET-004646,ITEM-00069068,ORD-0007463,,Damaged,308.2
RET-004647,ITEM-00052309,ORD-0003477,2022-10-12,Wrong Item,32.55
RET-004648,ITEM-00035984,ORD-0013901,2024-11-02,Late Delivery,465.76
RET-004649,ITEM-00055792,ORD-0012176,2023-06-01,Wrong Item,579.57
RET-004650,ITEM-00027788,ORD-0010214,2023-01-08,Damaged,101.65
RET-004651,ITEM-00009424,ORD-0019941,2023-01-09,Late Delivery,384.78
RET-004652,ITEM-00045943,ORD-0019322,,Late Delivery,443.84
RET-004653,ITEM-00011786,ORD-0002106,,Wrong Item,385.65
RET-004654,ITEM-00032732,ORD-0006498,,Wrong Item,340.85
RET-004655,ITEM-00035397,ORD-0012678,,Wrong Item,622.2
RET-004656,ITEM-00048827,ORD-0000357,,Damaged,306.8
RET-004657,ITEM-00012041,ORD-0008478,,Changed Mind,13.63
RET-004658,ITEM-00062348,ORD-0024745,,Wrong Item,90.7
RET-004659,ITEM-00038855,ORD-0005628,2023-04-01,Damaged,443.67
RET-004660,ITEM-00008803,ORD-0020993,2024-10-04,Late Delivery,245.12
RET-004661,ITEM-00025067,ORD-0008553,2022-09-06,Damaged,435.9
RET-004662,ITEM-00033048,ORD-0003271,2024-01-10,Damaged,1198.9
RET-004663,ITEM-00044108,ORD-0010215,,Late Delivery,125.9
RET-004664,ITEM-00067913,ORD-0006515,2024-10-01,Not as Described,603.4
RET-004665,ITEM-00036995,ORD-0018913,,Changed Mind,326.34
RET-004666,ITEM-00002747,ORD-0023827,,Late Delivery,85.96
RET-004667,ITEM-00032535,ORD-0018683,,Late Delivery,423.08
RET-004668,ITEM-00045232,ORD-0017569,,Not as Described,635.97
RET-004669,ITEM-00011793,ORD-0001918,2024-10-12,Late Delivery,213.79
RET-004670,ITEM-00015708,ORD-0011938,2024-01-12,Damaged,154.96
RET-004671,ITEM-00006482,ORD-0005429,2023-03-05,Wrong Item,371.49
RET-004672,ITEM-00028948,ORD-0012695,,Changed Mind,923.05
RET-004673,ITEM-00037549,ORD-0008343,,Not as Described,277.32
RET-004674,ITEM-00063606,ORD-0000241,,Wrong Item,67.12
RET-004675,ITEM-00010285,ORD-0020215,,Damaged,113.92
RET-004676,ITEM-00028222,ORD-0003443,,Wrong Item,32.36
RET-004677,ITEM-00001554,ORD-0013871,,Late Delivery,174.18
RET-004678,ITEM-00056725,ORD-0013196,,Late Delivery,488.24
RET-004679,ITEM-00000781,ORD-0005110,2024-06-07,Wrong Item,336.16
RET-004680,ITEM-00050168,ORD-0019516,,Wrong Item,988.08
RET-004681,ITEM-00008017,ORD-0012600,,Changed Mind,415.5
RET-004682,ITEM-00011820,ORD-0005363,,Wrong Item,738.95
RET-004683,ITEM-00067450,ORD-0018337,2022-05-11,Not as Described,1084.55
RET-004684,ITEM-00060315,ORD-0011048,,Changed Mind,116.41
RET-004685,ITEM-00069483,ORD-0004449,,Changed Mind,567.12
RET-004686,ITEM-00038794,ORD-0024267,,Changed Mind,874.25
RET-004687,ITEM-00021960,ORD-0023299,2024-08-10,Not as Described,88.97
RET-004688,ITEM-00039100,,,Late Delivery,407.45
RET-004689,ITEM-00063432,ORD-0007513,2024-12-06,Damaged,965.04
RET-004690,ITEM-00058222,ORD-0009427,,Damaged,200.46
RET-004691,ITEM-00037426,ORD-0015295,,Damaged,462.15
RET-004692,ITEM-00056944,ORD-0008020,,Not as Described,197.02
RET-004693,ITEM-00037941,ORD-0016267,2024-04-12,Late Delivery,143.98
RET-004694,ITEM-00057243,ORD-0021130,2022-09-02,Late Delivery,783.3
RET-004695,ITEM-00018231,ORD-0010109,,Late Delivery,85.5
RET-004696,ITEM-00042988,ORD-0009486,2023-10-05,Wrong Item,417.81
RET-004697,ITEM-00043436,ORD-0023528,,Not as Described,85.76
RET-004698,ITEM-00041055,ORD-0019182,2022-03-10,Damaged,123.03
RET-004699,ITEM-00056016,ORD-0013491,,Damaged,984.48
RET-004700,ITEM-00053109,ORD-0020048,,Wrong Item,154.7
RET-004701,ITEM-00063380,ORD-0007776,,Wrong Item,467.79
RET-004702,ITEM-00039769,ORD-0003914,,Wrong Item,23.09
RET-004703,ITEM-00046024,ORD-0017017,,Changed Mind,860.44
RET-004704,ITEM-00057964,ORD-0000464,,Not as Described,144.94
RET-004705,ITEM-00046729,ORD-0014187,2024-11-02,Not as Described,603.12
RET-004706,ITEM-00063503,ORD-0012237,,Changed Mind,226.15
RET-004707,ITEM-00037715,ORD-0021659,2023-12-08,Damaged,155.73
